,name,upjong,address_x,category,rating,평점_건수,평점_합계,평점_평균,평점_표준편차,Column1,address_y,Latitude,Longitude,상태
395,대수굴식당,한식,"제주특별자치도 제주시 구좌읍 대수길 10-4, 1동 1층",구좌읍,5.0,10.0,45.0,4.5,1.4142135623730951,492881.0,"제주특별자치도 제주시 구좌읍 대수길 10-4, 1동 1층",33.5361149,126.8394287,정좌표
396,종달부부,한식,"제주특별자치도 제주시 구좌읍 종달로1길 124-4, 제2동 1층",구좌읍,3.0,10.0,44.5,4.45,0.7619419633774973,492901.0,"제주특별자치도 제주시 구좌읍 종달로1길 124-4, 제2동 1층",33.4959391,126.9082605,정좌표
397,세컨드스토리,기타,"제주특별자치도 제주시 구좌읍 월정1길 1, 1층",구좌읍,5.0,10.0,50.0,5.0,0.0,492921.0,"제주특별자치도 제주시 구좌읍 월정1길 1, 1층",33.5520913,126.7910846,정좌표
398,괜찮아,기타,"제주특별자치도 제주시 구좌읍 해녀박물관길 27, 1층",구좌읍,5.0,10.0,39.5,3.95,1.3632070031119017,492941.0,"제주특별자치도 제주시 구좌읍 해녀박물관길 27, 1층",33.5234279,126.8624058,정좌표
399,마니,기타,"제주특별자치도 제주시 구좌읍 해맞이해안로 1112, 1층",구좌읍,5.0,10.0,46.5,4.65,0.47434164902525694,492961.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 1112, 1층",33.5375069,126.8375756,정좌표
400,해맞이카페,기타,"제주특별자치도 제주시 구좌읍 해맞이해안로 466, 1층",구좌읍,3.0,10.0,29.0,2.9,1.8226964152656424,493081.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 466, 1층",33.5291668,126.8538817,정좌표
401,월정리유메이우동,한식,"제주특별자치도 제주시 구좌읍 월정3길 52, 1층 제1호",구좌읍,4.0,10.0,47.0,4.7,0.5374838498865699,493101.0,"제주특별자치도 제주시 구좌읍 월정3길 52, 1층 제1호",33.5553643,126.7948091,정좌표
402,따소롬,기타,"제주특별자치도 제주시 구좌읍 월정1길 72-1, 1층",구좌읍,5.0,101.0,488.0,4.8316831683168315,0.443154756957275,493121.0,"제주특별자치도 제주시 구좌읍 월정1길 72-1, 1층",33.5572691,126.7938479,정좌표
403,본초불닭발김녕점,한식,제주특별자치도 제주시 구좌읍 김녕로 80,구좌읍,5.0,17.0,78.0,4.588235294117647,1.1072953269911652,493331.0,제주특별자치도 제주시 구좌읍 김녕로 80,33.5541903,126.7467609,정좌표
404,세화그때그집,한식,"제주특별자치도 제주시 구좌읍 세평항로 43, 1층",구좌읍,5.0,377.0,1772.5,4.701591511936339,0.8484639517236836,493371.0,"제주특별자치도 제주시 구좌읍 세평항로 43, 1층",33.5261548,126.8546643,정좌표
405,정한가든,한식,제주특별자치도 제주시 구좌읍 세화1길 6,구좌읍,4.5,8.0,27.5,3.4375,1.4252192813739224,494167.0,제주특별자치도 제주시 구좌읍 세화1길 6,33.5241096,126.854495,정좌표
406,레이식당,분식,"제주특별자치도 제주시 구좌읍 해맞이해안로 1156-5, 제2호",구좌읍,5.0,64.0,302.0,4.71875,0.6659222033784281,494183.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 1156-5, 제2호",33.5359307,126.839765,정좌표
407,짜장앤짬뽕,중국식,"제주특별자치도 제주시 구좌읍 일주동로 2023, 1층",구좌읍,5.0,9.0,35.5,3.9444444444444446,1.333333333333333,494315.0,"제주특별자치도 제주시 구좌읍 일주동로 2023, 1층",33.5314441,126.8206181,정좌표
408,고래날다,한식,"제주특별자치도 제주시 구좌읍 월정3길 53-7, 1층",구좌읍,5.0,10.0,50.0,5.0,0.0,494335.0,"제주특별자치도 제주시 구좌읍 월정3길 53-7, 1층",33.5561885,126.7943529,정좌표
409,월정리갈비밥,한식,"제주특별자치도 제주시 구좌읍 월정7길 46, 1층 제1호",구좌읍,5.0,10.0,44.0,4.4,1.286683937707919,494355.0,"제주특별자치도 제주시 구좌읍 월정7길 46, 1층 제1호",33.5548185,126.7969015,정좌표
410,바다향기,한식,제주특별자치도 제주시 구좌읍 행원로1길 32,구좌읍,3.5,14.0,53.0,3.7857142857142856,1.138728807356386,494375.0,제주특별자치도 제주시 구좌읍 행원로1길 32,33.5548917,126.8000825,정좌표
411,니모스토리,기타,"제주특별자치도 제주시 구좌읍 김녕로17길 33-1, 1층",구좌읍,5.0,10.0,49.0,4.9,0.31622776601683794,499863.0,"제주특별자치도 제주시 구좌읍 김녕로17길 33-1, 1층",33.5582612,126.7541067,정좌표
412,종달수다뜰,한식,제주특별자치도 제주시 구좌읍 용눈이오름로 8,구좌읍,5.0,10.0,40.0,4.0,1.8708286933869707,499883.0,제주특별자치도 제주시 구좌읍 용눈이오름로 8,33.4918686,126.893156,정좌표
413,모다,한식,"제주특별자치도 제주시 구좌읍 구좌해안로 52-13, A동 1층",구좌읍,5.0,3.0,15.0,5.0,0.0,499903.0,"제주특별자치도 제주시 구좌읍 구좌해안로 52-13, A동 1층",33.5561229,126.7205363,정좌표
414,치킨과바람피자,분식,"제주특별자치도 제주시 구좌읍 구좌로 91, 1층",구좌읍,4.0,22.0,76.5,3.477272727272727,1.546711355526951,499939.0,"제주특별자치도 제주시 구좌읍 구좌로 91, 1층",33.521876,126.861331,정좌표
415,흙먹는고양이,기타,"제주특별자치도 제주시 구좌읍 계룡길 26-20, 1층",구좌읍,3.5,9.0,40.0,4.444444444444445,0.726483157256779,500215.0,"제주특별자치도 제주시 구좌읍 계룡길 26-20, 1층",33.5381975,126.8358544,정좌표
416,하도테이블,한식,"제주특별자치도 제주시 구좌읍 하도9길 72, E동 1층",구좌읍,5.0,10.0,49.0,4.9,0.316227766016838,500375.0,"제주특별자치도 제주시 구좌읍 하도9길 72, E동 1층",33.5141491,126.8877209,정좌표
417,얼랑핀칙하도야,한식,"제주특별자치도 제주시 구좌읍 해맞이해안로 1588-42, 1층",구좌읍,5.0,10.0,49.0,4.9,0.21081851067789192,500395.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 1588-42, 1층",33.5291668,126.8538817,정좌표
418,릴로,기타,"제주특별자치도 제주시 구좌읍 종달로 60-12, 1층",구좌읍,5.0,9.0,44.5,4.944444444444445,0.16666666666666663,500415.0,"제주특별자치도 제주시 구좌읍 종달로 60-12, 1층",33.4920946,126.8955485,정좌표
419,담백,"외국음식전문점(인도,태국등)","제주특별자치도 제주시 구좌읍 해맞이해안로 518, 1층",구좌읍,5.0,10.0,47.5,4.75,0.35355339059327373,500435.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 518, 1층",33.5291668,126.8538817,정좌표
420,서울촌놈인제주김녕점,경양식,"제주특별자치도 제주시 구좌읍 해맞이해안로 140, 1~2층",구좌읍,3.0,10.0,43.0,4.3,0.9775252199076787,500455.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 140, 1~2층",33.5291668,126.8538817,정좌표
421,세화통닭,호프/통닭,"제주특별자치도 제주시 구좌읍 세화1길 8, 1층",구좌읍,2.0,8.0,31.5,3.9375,1.0155048005794949,500475.0,"제주특별자치도 제주시 구좌읍 세화1길 8, 1층",33.5242314,126.8546011,정좌표
422,세평맛집,한식,제주특별자치도 제주시 구좌읍 세평항로 1,구좌읍,5.0,4.0,20.0,5.0,0.0,500491.0,제주특별자치도 제주시 구좌읍 세평항로 1,33.5238501,126.8527535,정좌표
423,만조식당,한식,제주특별자치도 제주시 구좌읍 평대13길 54,구좌읍,3.5,5.0,21.5,4.3,0.6708203932499369,500499.0,제주특별자치도 제주시 구좌읍 평대13길 54,33.5270421,126.8546383,정좌표
424,장안해물칼국수,한식,"제주특별자치도 제주시 구좌읍 김녕로 173, 1층",구좌읍,5.0,10.0,42.0,4.2,0.8563488385776751,500509.0,"제주특별자치도 제주시 구좌읍 김녕로 173, 1층",33.5562298,126.7562411,정좌표
425,섬노예,호프/통닭,제주특별자치도 제주시 구좌읍 세화2길 3,구좌읍,5.0,9.0,43.5,4.833333333333333,0.3535533905932738,500529.0,제주특별자치도 제주시 구좌읍 세화2길 3,33.5231847,126.8558743,정좌표
426,레드썬셋,기타,"제주특별자치도 제주시 구좌읍 구좌해안로 16, 1층",구좌읍,5.0,8.0,35.5,4.4375,1.050085030570654,500549.0,"제주특별자치도 제주시 구좌읍 구좌해안로 16, 1층",33.5570179,126.7278068,정좌표
427,지미스테이,기타,"제주특별자치도 제주시 구좌읍 하도15길 153-3, 1층",구좌읍,4.0,9.0,36.0,4.0,0.82915619758885,500677.0,"제주특별자치도 제주시 구좌읍 하도15길 153-3, 1층",33.5148156,126.8960812,정좌표
428,차우,기타,"제주특별자치도 제주시 구좌읍 월정1길 10, 1층",구좌읍,5.0,10.0,49.0,4.9,0.31622776601683794,500837.0,"제주특별자치도 제주시 구좌읍 월정1길 10, 1층",33.5530132,126.791046,정좌표
429,바미아일랜드,경양식,"제주특별자치도 제주시 구좌읍 해맞이해안로 474-1, 1층",구좌읍,5.0,173.0,761.0,4.398843930635838,0.8386720150073884,500857.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 474-1, 1층",33.5291668,126.8538817,정좌표
430,편안한맛집,한식,제주특별자치도 제주시 구좌읍 김녕로 106,구좌읍,3.0,32.0,136.0,4.25,0.9069623173877127,501219.0,제주특별자치도 제주시 구좌읍 김녕로 106,33.5542246,126.7494406,정좌표
431,민경이네어등포해녀촌,한식,"제주특별자치도 제주시 구좌읍 해맞이해안로 830, 1층",구좌읍,4.5,220.0,955.5,4.343181818181818,0.9099645553016639,501285.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 830, 1층",33.5593822,126.7931782,정좌표
432,종달아구찜,한식,"제주특별자치도 제주시 구좌읍 종달논길 48, 1층",구좌읍,5.0,17.0,81.0,4.764705882352941,0.3999080776731515,501737.0,"제주특별자치도 제주시 구좌읍 종달논길 48, 1층",33.4928117,126.9001419,정좌표
433,윤스타피자앤파스타,기타,"제주특별자치도 제주시 구좌읍 문주란로1길 74-20, 1층",구좌읍,5.0,257.0,1233.5,4.799610894941634,0.6901368780943654,501781.0,"제주특별자치도 제주시 구좌읍 문주란로1길 74-20, 1층",33.5248874,126.8842862,정좌표
434,행원바당손칼국수,한식,"제주특별자치도 제주시 구좌읍 해맞이해안로 820, 1동 1층",구좌읍,0.5,43.0,181.0,4.209302325581396,1.2594053686615403,502371.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 820, 1동 1층",33.5291668,126.8538817,정좌표
435,모다정,한식,제주특별자치도 제주시 구좌읍 세평항로 26,구좌읍,4.0,164.0,718.5,4.3810975609756095,1.011987664632454,502459.0,제주특별자치도 제주시 구좌읍 세평항로 26,33.5255713,126.8544176,정좌표
436,그초록,경양식,"제주특별자치도 제주시 구좌읍 행원로7길 23-16, 1층",구좌읍,5.0,239.0,1083.5,4.53347280334728,0.6759127584461944,505131.0,"제주특별자치도 제주시 구좌읍 행원로7길 23-16, 1층",33.5564111,126.8064452,정좌표
437,월정에뜬닭,호프/통닭,"제주특별자치도 제주시 구좌읍 해맞이해안로 460, 1층",구좌읍,4.0,24.0,100.5,4.1875,0.7775728681078008,505645.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 460, 1층",33.5556406,126.7958901,정좌표
438,마니해장국,경양식,"제주특별자치도 제주시 구좌읍 일주동로 2431, 1층",구좌읍,5.0,6.0,28.5,4.75,0.41833001326703784,505695.0,"제주특별자치도 제주시 구좌읍 일주동로 2431, 1층",33.5314441,126.8206181,정좌표
439,세화잠수촌,한식,제주특별자치도 제주시 구좌읍 해맞이해안로 1391,구좌읍,3.5,23.0,92.0,4.0,1.3734495390671027,505707.0,제주특별자치도 제주시 구좌읍 해맞이해안로 1391,33.5545797,126.7993253,정좌표
440,하도1940,기타,"제주특별자치도 제주시 구좌읍 해맞이해안로 1681-3, 1층",구좌읍,5.0,53.0,243.0,4.584905660377358,0.6258521041855637,505755.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 1681-3, 1층",33.5276726,126.8825022,정좌표
441,길리,까페,"제주특별자치도 제주시 구좌읍 월정1길 65, 1층",구좌읍,3.0,87.0,411.0,4.724137931034483,0.48679433536130606,505863.0,"제주특별자치도 제주시 구좌읍 월정1길 65, 1층",33.5566513,126.7937413,정좌표
442,순희밥상,한식,제주특별자치도 제주시 구좌읍 종달로5길 38,구좌읍,5.0,42.0,197.0,4.690476190476191,0.44106828397267117,506049.0,제주특별자치도 제주시 구좌읍 종달로5길 38,33.4928739,126.899942,정좌표
443,신미국밥,한식,제주특별자치도 제주시 구좌읍 김녕로 108,구좌읍,4.0,22.0,86.0,3.909090909090909,1.1612428034157407,506137.0,제주특별자치도 제주시 구좌읍 김녕로 108,33.5543286,126.7496437,정좌표
444,열두마루,까페,제주특별자치도 제주시 구좌읍 한동로1길 38,구좌읍,5.0,116.0,579.5,4.995689655172414,0.04642383454426303,506193.0,제주특별자치도 제주시 구좌읍 한동로1길 38,33.5356983,126.8254619,정좌표
445,바당지기동복점,한식,"제주특별자치도 제주시 구좌읍 일주동로 1754, 1층",구좌읍,5.0,12.0,49.0,4.083333333333333,1.662874473660449,506431.0,"제주특별자치도 제주시 구좌읍 일주동로 1754, 1층",33.5532513,126.7196972,정좌표
446,아로미에식당,한식,제주특별자치도 제주시 구좌읍 세평항로 46-12,구좌읍,5.0,10.0,47.5,4.75,0.42491829279939897,506457.0,제주특별자치도 제주시 구좌읍 세평항로 46-12,33.5269861,126.8560945,정좌표
447,소금밭,한식,"제주특별자치도 제주시 구좌읍 종달동길 29-3, 1층",구좌읍,4.5,3.0,8.5,2.8333333333333335,1.7559422921421233,506479.0,"제주특별자치도 제주시 구좌읍 종달동길 29-3, 1층",33.4914879,126.9028617,정좌표
448,빠삭,한식,"제주특별자치도 제주시 구좌읍 월정3길 53-2, 1층",구좌읍,4.0,24.0,90.5,3.7708333333333335,1.0527310927407763,506487.0,"제주특별자치도 제주시 구좌읍 월정3길 53-2, 1층",33.5559973,126.7949942,정좌표
449,영아네맛집,분식,제주특별자치도 제주시 구좌읍 구좌로 46,구좌읍,5.0,2.0,10.0,5.0,0.0,506537.0,제주특별자치도 제주시 구좌읍 구좌로 46,33.5231278,126.8563552,정좌표
450,빨간맛집세화점,한식,"제주특별자치도 제주시 구좌읍 구좌로 46, 1층",구좌읍,5.0,10.0,44.5,4.45,0.7245688373094719,506561.0,"제주특별자치도 제주시 구좌읍 구좌로 46, 1층",33.5231278,126.8563552,정좌표
451,제주담식당,한식,제주특별자치도 제주시 구좌읍 비자림로 1575,구좌읍,0.5,24.0,93.5,3.8958333333333335,1.5671850052178622,506585.0,제주특별자치도 제주시 구좌읍 비자림로 1575,33.4683292,126.7739707,정좌표
452,임풍해장국,한식,"제주특별자치도 제주시 구좌읍 김녕로 141, B동 101호",구좌읍,5.0,34.0,151.0,4.4411764705882355,0.9191951838952688,506635.0,"제주특별자치도 제주시 구좌읍 김녕로 141, B동 101호",33.5555934,126.7531231,정좌표
453,라쿤하우스,패밀리레스트랑,"제주특별자치도 제주시 구좌읍 김녕로17길 22-10, 1층",구좌읍,5.0,42.0,191.0,4.5476190476190474,0.8890219606160511,506705.0,"제주특별자치도 제주시 구좌읍 김녕로17길 22-10, 1층",33.5575787,126.7546442,정좌표
454,바당앤콩밭발효카페,한식,"제주특별자치도 제주시 구좌읍 한동로 27, 1층",구좌읍,5.0,1.0,5.0,5.0,,506791.0,"제주특별자치도 제주시 구좌읍 한동로 27, 1층",33.537265,126.8245741,정좌표
455,두문포갈치,한식,"제주특별자치도 제주시 구좌읍 해맞이해안로 2286, 1층",구좌읍,5.0,66.0,313.5,4.75,0.4043037700313199,506793.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 2286, 1층",33.5291668,126.8538817,정좌표
456,본전,한식,제주특별자치도 제주시 구좌읍 세평항로 24,구좌읍,5.0,1.0,5.0,5.0,,506927.0,제주특별자치도 제주시 구좌읍 세평항로 24,33.5254289,126.8543269,정좌표
457,바다는안보여요,분식,제주특별자치도 제주시 구좌읍 종달로5길 31-1,구좌읍,4.5,28.0,133.5,4.767857142857143,0.3722340675679768,506959.0,제주특별자치도 제주시 구좌읍 종달로5길 31-1,33.4933215,126.8994833,정좌표
458,월정포구,한식,"제주특별자치도 제주시 구좌읍 월정1길 70-16, 1층",구좌읍,5.0,23.0,101.0,4.391304347826087,0.6563764465043604,507019.0,"제주특별자치도 제주시 구좌읍 월정1길 70-16, 1층",33.5569096,126.7939703,정좌표
459,돼지앤,식육(숯불구이),"제주특별자치도 제주시 구좌읍 세화1길 33, 1층",구좌읍,5.0,1.0,5.0,5.0,,507065.0,"제주특별자치도 제주시 구좌읍 세화1길 33, 1층",33.5262327,126.8551702,정좌표
460,한울타리한우정육식당,한식,"제주특별자치도 제주시 구좌읍 송당서길 5, 1층",구좌읍,5.0,36.0,152.5,4.236111111111111,1.0588815602937651,507067.0,"제주특별자치도 제주시 구좌읍 송당서길 5, 1층",33.4764906,126.7882841,정좌표
461,요레,한식,"제주특별자치도 제주시 구좌읍 해맞이해안로 1450-1, 1층",구좌읍,5.0,17.0,79.0,4.647058823529412,0.9963167462326072,507155.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 1450-1, 1층",33.5240588,126.8612475,정좌표
462,삼다버거,기타,"제주특별자치도 제주시 구좌읍 선유로 80, 1층",구좌읍,5.0,100.0,458.5,4.585,0.6706509727665558,507189.0,"제주특별자치도 제주시 구좌읍 선유로 80, 1층",33.54818,126.7359591,정좌표
463,우미정,한식,제주특별자치도 제주시 구좌읍 세화2길 7,구좌읍,5.0,10.0,45.0,4.5,0.8498365855987975,507391.0,제주특별자치도 제주시 구좌읍 세화2길 7,33.523002,126.8561071,정좌표
464,포세화,한식,"제주특별자치도 제주시 구좌읍 구좌로 46, 1층",구좌읍,5.0,30.0,144.0,4.8,0.44721359549995804,507471.0,"제주특별자치도 제주시 구좌읍 구좌로 46, 1층",33.5231278,126.8563552,정좌표
465,제주삼다장앤장충동왕족발,한식,"제주특별자치도 제주시 구좌읍 비자숲길 15, 1동 1층",구좌읍,5.0,350.0,1654.5,4.727142857142857,0.6646888727705134,507533.0,"제주특별자치도 제주시 구좌읍 비자숲길 15, 1동 1층",33.495364,126.8120934,정좌표
466,다래향2호점,중국식,"제주특별자치도 제주시 구좌읍 세화1길 4, 1층",구좌읍,5.0,98.0,420.0,4.285714285714286,1.0697335635134653,508259.0,"제주특별자치도 제주시 구좌읍 세화1길 4, 1층",33.5265212,126.856318,정좌표
467,헛간,호프/통닭,"제주특별자치도 제주시 구좌읍 덕평로 9-8, 1층",구좌읍,5.0,18.0,86.0,4.777777777777778,0.3523960932472831,508471.0,"제주특별자치도 제주시 구좌읍 덕평로 9-8, 1층",33.4841817,126.7461723,정좌표
468,평대앓이,경양식,"제주특별자치도 제주시 구좌읍 비자림로 2718-3, 1층",구좌읍,5.0,72.0,351.5,4.881944444444445,0.29661298770577016,508509.0,"제주특별자치도 제주시 구좌읍 비자림로 2718-3, 1층",33.467852,126.7724183,정좌표
469,브릭스제주,기타,"제주특별자치도 제주시 구좌읍 김녕로2길 6, 1층",구좌읍,5.0,14.0,66.5,4.75,0.7002746713858895,508657.0,"제주특별자치도 제주시 구좌읍 김녕로2길 6, 1층",33.5546239,126.7430191,정좌표
470,수필하우스,한식,제주특별자치도 제주시 구좌읍 종달논길 50-1,구좌읍,4.0,1.0,4.0,4.0,,508685.0,제주특별자치도 제주시 구좌읍 종달논길 50-1,33.4929529,126.8996021,정좌표
471,욜로펜션카페,기타,"제주특별자치도 제주시 구좌읍 문주란로 58, 1동 1층",구좌읍,4.0,1.0,4.0,4.0,,508687.0,"제주특별자치도 제주시 구좌읍 문주란로 58, 1동 1층",33.5223661,126.8834726,정좌표
472,세러데이아일랜드,"외국음식전문점(인도,태국등)","제주특별자치도 제주시 구좌읍 평대7길 51, 1층",구좌읍,5.0,76.0,364.5,4.796052631578948,0.572582637872458,508703.0,"제주특별자치도 제주시 구좌읍 평대7길 51, 1층",33.5325407,126.8441262,정좌표
473,야미야미치킨,호프/통닭,"제주특별자치도 제주시 구좌읍 월정3길 52, 1층",구좌읍,5.0,14.0,67.0,4.785714285714286,0.5447047794019222,509639.0,"제주특별자치도 제주시 구좌읍 월정3길 52, 1층",33.5553643,126.7948091,정좌표
474,어멍이해녀,한식,"제주특별자치도 제주시 구좌읍 해맞이해안로 2244, 1층",구좌읍,4.0,127.0,579.5,4.562992125984252,0.7992857078633714,509759.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 2244, 1층",33.5246476,126.8599392,정좌표
475,오스모시스,기타,"제주특별자치도 제주시 구좌읍 해맞이해안로 1026, 1동 1층",구좌읍,5.0,37.0,170.0,4.594594594594595,0.7152877998656462,510027.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 1026, 1동 1층",33.5404929,126.8307706,정좌표
476,한라산,한식,"제주특별자치도 제주시 구좌읍 면수1길 48, 2동 1층",구좌읍,5.0,738.0,3453.5,4.679539295392954,0.56402921890935,510107.0,"제주특별자치도 제주시 구좌읍 면수1길 48, 2동 1층",33.5247614,126.8629928,정좌표
477,영희네우럭명가,한식,"제주특별자치도 제주시 구좌읍 세화1길 27, 1층",구좌읍,5.0,123.0,558.0,4.536585365853658,0.9499152932626415,511601.0,"제주특별자치도 제주시 구좌읍 세화1길 27, 1층",33.5254154,126.855013,정좌표
478,풍미독서,기타,"제주특별자치도 제주시 구좌읍 세화합전2길 7, 1층 1호",구좌읍,4.0,221.0,974.5,4.409502262443439,0.9867072082272361,513649.0,"제주특별자치도 제주시 구좌읍 세화합전2길 7, 1층 1호",33.5137935,126.8591021,정좌표
479,오조파스타앤피자,기타,"제주특별자치도 제주시 구좌읍 해녀박물관길 30, 1층",구좌읍,5.0,27.0,129.5,4.796296296296297,0.39853721135159864,514097.0,"제주특별자치도 제주시 구좌읍 해녀박물관길 30, 1층",33.5238469,126.8627755,정좌표
480,구슬함박,경양식,"제주특별자치도 제주시 구좌읍 해맞이해안로 1460, 세화팬션 숨비 1층",구좌읍,5.0,21.0,101.0,4.809523809523809,0.4023739080814783,514209.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 1460, 세화팬션 숨비 1층",33.5160918,126.8632246,정좌표
481,비자림휴게소,분식,"제주특별자치도 제주시 구좌읍 비자숲길 62, 비자림 1층",구좌읍,3.0,10.0,37.5,3.75,1.1843892002959913,514275.0,"제주특별자치도 제주시 구좌읍 비자숲길 62, 비자림 1층",33.484272,126.8064793,정좌표
482,흙소담,한식,"제주특별자치도 제주시 구좌읍 해맞이해안로 2484, 1층 107호",구좌읍,5.0,9.0,44.5,4.944444444444445,0.1666666666666666,514315.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 2484, 1층 107호",33.5291668,126.8538817,정좌표
483,섭섭이네,경양식,"제주특별자치도 제주시 구좌읍 중산간동로 2261, 1층",구좌읍,4.0,172.0,777.5,4.520348837209302,0.7342051399591941,514355.0,"제주특별자치도 제주시 구좌읍 중산간동로 2261, 1층",33.4715704,126.7844075,정좌표
484,우드스탁,한식,"제주특별자치도 제주시 구좌읍 월정7길 52, 1~2층",구좌읍,4.0,105.0,461.0,4.390476190476191,0.802582826965039,514729.0,"제주특별자치도 제주시 구좌읍 월정7길 52, 1~2층",33.5553068,126.7966793,정좌표
485,한라식당,한식,제주특별자치도 제주시 구좌읍 김녕로 99-1,구좌읍,4.0,13.0,60.5,4.653846153846154,0.8510928118360384,523429.0,제주특별자치도 제주시 구좌읍 김녕로 99-1,33.5542816,126.7488346,정좌표
486,비자림 양푼이 국수,기타,"제주특별자치도 제주시 구좌읍 비자림로 2235-2, 1층",구좌읍,4.0,7.0,28.5,4.071428571428571,0.9322272357358045,524329.0,"제주특별자치도 제주시 구좌읍 비자림로 2235-2, 1층",33.467852,126.7724183,정좌표
487,유니온제주,기타,"제주특별자치도 제주시 구좌읍 해맞이해안로 486, B103호",구좌읍,5.0,223.0,1104.0,4.95067264573991,0.1951829714818433,524357.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 486, B103호",33.5291668,126.8538817,정좌표
488,바당지기,기타,"제주특별자치도 제주시 구좌읍 해맞이해안로 480, 1층",구좌읍,1.0,78.0,321.5,4.121794871794871,1.2278846170144135,524849.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 480, 1층",33.5593822,126.7931782,정좌표
489,인손,기타,"제주특별자치도 제주시 구좌읍 세화4길 10, 1층",구좌읍,5.0,92.0,434.5,4.7228260869565215,0.7238637569685691,526257.0,"제주특별자치도 제주시 구좌읍 세화4길 10, 1층",33.5227733,126.8556461,정좌표
490,페어리제주,기타,"제주특별자치도 제주시 구좌읍 해맞이해안로 1486, 1층",구좌읍,5.0,71.0,312.0,4.394366197183099,0.8779663716214814,526467.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 1486, 1층",33.5249042,126.8642192,정좌표
491,술의식물원,기타,"제주특별자치도 제주시 구좌읍 중산간동로 2253, 1층",구좌읍,5.0,66.0,301.5,4.568181818181818,0.748775223724941,526635.0,"제주특별자치도 제주시 구좌읍 중산간동로 2253, 1층",33.471814,126.7837769,정좌표
492,에그써티제주점,기타,"제주특별자치도 제주시 구좌읍 해맞이해안로 820, 2동 1층",구좌읍,5.0,24.0,119.0,4.958333333333333,0.20412414523193148,526803.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 820, 2동 1층",33.5291668,126.8538817,정좌표
493,제주로움,경양식,"제주특별자치도 제주시 구좌읍 월정3길 14, 2층",구좌읍,5.0,89.0,436.0,4.898876404494382,0.28384309927336127,526879.0,"제주특별자치도 제주시 구좌읍 월정3길 14, 2층",33.5554342,126.7966183,정좌표
494,돌담넘는고양이,호프/통닭,"제주특별자치도 제주시 구좌읍 해맞이해안로 2478, 나동 1층",구좌읍,0.5,11.0,42.5,3.8636363636363638,1.8315418244051798,527079.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 2478, 나동 1층",33.5291668,126.8538817,정좌표
495,철이네정육식당,식육(숯불구이),제주특별자치도 제주시 구좌읍 종달로 53,구좌읍,5.0,11.0,54.0,4.909090909090909,0.3015113445777637,527121.0,제주특별자치도 제주시 구좌읍 종달로 53,33.4934377,126.8967303,정좌표
496,월정리곳간,경양식,"제주특별자치도 제주시 구좌읍 해맞이해안로 584-2, 1층",구좌읍,4.0,32.0,153.5,4.796875,0.4727983782243896,527163.0,"제주특별자치도 제주시 구좌읍 해맞이해안로 584-2, 1층",33.5563575,126.8068338,정좌표
497,카페청굴물,기타,"제주특별자치도 제주시 구좌읍 김녕로1길 75-1, 1층",구좌읍,4.0,60.0,279.5,4.658333333333333,0.48268025232932465,527251.0,"제주특별자치도 제주시 구좌읍 김녕로1길 75-1, 1층",33.5577761,126.751232,정좌표
498,부가네얼큰이구좌세화점,호프/통닭,제주특별자치도 제주시 구좌읍 구좌로 8,구좌읍,4.0,4.0,15.5,3.875,0.6291528696058959,527391.0,제주특별자치도 제주시 구좌읍 구좌로 8,33.5215282,126.8574235,정좌표
499,넘은봄,한식,"제주특별자치도 제주시 구좌읍 김녕로1길 75-1, 1층",구좌읍,5.0,29.0,143.0,4.931034482758621,0.37139067635410367,527407.0,"제주특별자치도 제주시 구좌읍 김녕로1길 75-1, 1층",33.5577761,126.751232,정좌표
500,빗소리,일식,"제주특별자치도 제주시 구좌읍 김녕로 151, 1층",구좌읍,5.0,78.0,366.0,4.6923076923076925,0.5988667286144377,527487.0,"제주특별자치도 제주시 구좌읍 김녕로 151, 1층",33.5556556,126.7540181,정좌표
501,금송당,기타,"제주특별자치도 제주시 구좌읍 중산간동로 2262, 1층",구좌읍,4.0,17.0,80.0,4.705882352941177,0.3976031127822285,527671.0,"제주특별자치도 제주시 구좌읍 중산간동로 2262, 1층",33.4713153,126.7843218,정좌표
