Column1,name,address,Latitude,Longitude,상태
1903648,소문난순대족발,제주특별자치도 서귀포시 중앙로42번길 22 (서귀동),33.24855,126.5639,정좌표
1903807,씨유서귀포강정점,제주특별자치도 서귀포시 신서귀로97번길 84 (강정동),33.2511,126.5045,정좌표
1903816,커피먹는고냉이,제주특별자치도 서귀포시 성산읍 신양로 103,33.43673,126.9208,정좌표
1904060,복음이네김밥만두,제주특별자치도 서귀포시 김정문화로 64 (법환동),33.2507,126.5113,정좌표
1904170,씨유 서귀포동문점,제주특별자치도 서귀포시 중동로48번길 11 (서귀동),33.2496,126.5666,정좌표
1904180,안녕좋은하루,제주특별자치도 서귀포시 천제연로 172 (중문동),33.25153,126.4228,정좌표
1904204,케이크를부탁해서귀포점,"제주특별자치도 서귀포시 중앙로 66, 1층 (서귀동)",33.25038,126.5616,정좌표
1904214,파머스커피,제주특별자치도 서귀포시 월평하원로 43-3 (월평동),33.24367,126.4571,정좌표
1904227,씨유제주동남점,제주특별자치도 서귀포시 성산읍 동류암로 48,33.44907,126.9156,정좌표
1904373,삼매봉153,제주특별자치도 서귀포시 남성중로153번길 15 (서홍동),33.24474,126.5513,정좌표
1904485,용우동서귀포점,제주특별자치도 서귀포시 이중섭로 4 (서귀동),33.24773,126.564,정좌표
1904507,베트로,제주특별자치도 서귀포시 중정로62번길 1 (서귀동),33.24764,126.5631,정좌표
1904520,서귀포 피자클래스,제주특별자치도 서귀포시 일주동로 8650 (동홍동),33.25402,126.5641,정좌표
1904521,씨유서귀포정방점,제주특별자치도 서귀포시 태평로 463 (서귀동),33.24765,126.5687,정좌표
1904531,숑,제주특별자치도 서귀포시 남원읍 공천포로 91,33.26634,126.6428,정좌표
1904584,원테이블,제주특별자치도 서귀포시 법환로 14 (법환동),33.23681,126.5138,정좌표
1904587,불로초장터,제주특별자치도 서귀포시 중앙로42번길 22 (서귀동),33.24855,126.5639,정좌표
1904634,김밥천국서귀포점,제주특별자치도 서귀포시 중정로 60 (서귀동),33.2476,126.5627,정좌표
