Column1,name,address,Latitude,Longitude,상태
717504,써니왕갈비탕,"제주특별자치도 제주시 진남로8길 17-1, 1층 (화북일동)",33.52059,126.5669,정좌표
717506,소담돈까스,"제주특별자치도 제주시 성신로1길 23, 2층 (연동)",33.49194,126.4879,정좌표
717543,봉봉,제주특별자치도 제주시 우도면 우도해안길 630,33.52372,126.9549,정좌표
727643,돈데이,"제주특별자치도 제주시 신대로12길 25, 1층 (연동)",33.4886,126.4939,정좌표
727644,제주닭집,제주특별자치도 제주시 조천읍 함덕14길 3,33.54104,126.6672,정좌표
727754,뭉클만두,제주특별자치도 제주시 서광로20길 3 (삼도일동),33.49926,126.5221,정좌표
727755,장미맨숀제주시청점,"제주특별자치도 제주시 신성로13길 5, 2층 (이도이동)",33.49966,126.5291,정좌표
727761,오름,제주특별자치도 제주시 조천읍 비자림로 657,33.43699,126.6767,정좌표
729261,내담식당,"제주특별자치도 제주시 우정로10길 4, 1층 (외도일동)",33.48888,126.4303,정좌표
729268,콘킹부대찌개,제주특별자치도 제주시 제주대학로7길 5-2 (아라이동),33.46064,126.561,정좌표
729288,고기가게,제주특별자치도 제주시 국기중길 12 (연동),33.47991,126.491,정좌표
729488,바삭돈가스,"제주특별자치도 제주시 과원북4길 61, 103호 (연동)",33.48122,126.4882,정좌표
729616,제주보말칼국수,제주특별자치도 제주시 관덕로8길 40 (삼도이동),33.50989,126.5232,정좌표
729793,컵독스커피제주1호점,제주특별자치도 제주시 신성로 71 (도남동),33.49553,126.5269,정좌표
729817,큰언니네이층집,"제주특별자치도 제주시 도령로 106, 2층 (연동)",33.49117,126.4891,정좌표
729818,갑도니,"제주특별자치도 제주시 광양14길 14, 1층 (이도이동)",33.49794,126.5292,정좌표
729824,추자바다숯불갈비,제주특별자치도 제주시 추자면 추자로 94-1,33.95972,126.2963,정좌표
729829,이모칼국수,"제주특별자치도 제주시 월랑로4길 15 (노형동, 제2호)",33.48862,126.4787,정좌표
729837,조금만천천히,"제주특별자치도 제주시 조천읍 신북로 201, 1층",33.53529,126.6348,정좌표
729865,캠핑스톤,"제주특별자치도 제주시 우정로16길 30, 1동 1층 (외도일동)",33.48611,126.4276,정좌표
729877,행복식당,"제주특별자치도 제주시 다랑곶길 23, 1층 (노형동)",33.48826,126.4804,정좌표
730293,아라미당한우전문점,"제주특별자치도 제주시 아연로 595, 1~2층 (아라일동)",33.47831,126.5424,정좌표
730313,몰돗,"제주특별자치도 제주시 조천읍 함대로 2, 1층",33.5436,126.6578,정좌표
730617,제주돈드르족발보쌈,제주특별자치도 제주시 은남길 25 (연동),33.48739,126.496,정좌표
730627,북촌자연산횟집,제주특별자치도 제주시 조천읍 북촌13길 24-1,33.55137,126.6963,정좌표
730639,종달빛,제주특별자치도 제주시 도남로 50 (도남동),33.49579,126.5269,정좌표
730640,옛날홍가네,"제주특별자치도 제주시 전농로 113 (삼도이동,동양타운103호(전농로12))",33.50466,126.5251,정좌표
730705,돈치비,"제주특별자치도 제주시 원노형2길 29-5, 101호 (노형동)",33.48374,126.4819,정좌표
730713,제주삼계탕,"제주특별자치도 제주시 진동로 5, 101호 (화북일동)",33.51951,126.5686,정좌표
