Column1,name,address,Latitude,Longitude,상태
1618313,도남돼지,"제주특별자치도 제주시 신성로 36, 101호 (도남동)",33.4962,126.523521,정좌표
1618341,낭푼이보리밥,"제주특별자치도 제주시 동문로4길 9, 지하1층 1-20호 (일도일동)",33.5120807,126.5283388,정좌표
1618343,가인,"제주특별자치도 제주시 제원1길 23, 103호 (연동)",33.4893902,126.4875913,정좌표
1618418,미세스테라,"제주특별자치도 제주시 간월동로 39, 1층 (아라이동)",33.4872123,126.5464775,정좌표
1618422,꼬지사께아라점,"제주특별자치도 제주시 중앙로 576, 1층 (아라일동)",33.4719689,126.5453583,정좌표
1618426,크라운호프외도점,"제주특별자치도 제주시 우정로13길 3, 101호 (외도일동)",33.4869726,126.4319098,정좌표
1618429,팔팔수제치킨,"제주특별자치도 제주시 서부두남길 24, 1층 (건입동)",33.5162964,126.527725,정좌표
1618434,신전떡볶이시청점,"제주특별자치도 제주시 서광로32길 6, 2층 (이도이동)",33.4997345,126.5281001,정좌표
1618464,모닥샐러드,"제주특별자치도 제주시 수덕9길 82-1, 1층 (노형동)",33.4831773,126.4704868,정좌표
1618483,푸동,"제주특별자치도 제주시 원노형2길 22, 101호 (노형동)",33.4842168,126.480964,정좌표
1618493,부가부가부가네얼큰이제원점,"제주특별자치도 제주시 제원길 14 (연동,한서빌딩 103호)",33.4892446,126.5129104,정좌표
1618499,진낙지앤,제주특별자치도 제주시 연화로2길 31 (연동),33.4779934,126.490269,정좌표
1618501,춘천명동닭갈비노형점,제주특별자치도 제주시 월랑로 46 (노형동),33.4895605,126.4756888,정좌표
1618513,아저씨퓨전포차,제주특별자치도 제주시 연삼로 543 (일도이동),33.5028192,126.5493912,정좌표
1618514,마지막해녀,제주특별자치도 제주시 남광북1길 36-1 (이도이동),33.4961108,126.5372823,정좌표
1618535,마메종,제주특별자치도 제주시 신대로8길 40 (연동),33.4922216,126.4929865,정좌표
1618547,사랑물,"제주특별자치도 제주시 고마로 55, 1층 (일도이동)",33.5093227,126.5398302,정좌표
1618554,오부장치킨,"제주특별자치도 제주시 원노형로 90, 상가동 102,103호 (노형동)",33.4805788,126.4839658,정좌표
1618558,미각,"제주특별자치도 제주시 월평7길 3, 1층 (월평동)",33.4705724,126.5763465,정좌표
1618566,돈잇수다,"제주특별자치도 제주시 연화로2길 17-7, 1층 (연동)",33.4781482,126.4890613,정좌표
1618606,타오,"제주특별자치도 제주시 조천읍 함와로 566-27, 114동 1층",33.4942365,126.6767559,정좌표
1618638,루트17,"제주특별자치도 제주시 동한두기길 3-16, 1층 (용담일동)",33.5153233,126.5149377,정좌표
1618659,달콤다락,"제주특별자치도 제주시 동문로4길 17, 1층 (일도일동)",33.5120265,126.5274206,정좌표
1618843,죽마고우,제주특별자치도 제주시 연화로2길 20 (연동),33.4772791,126.4892873,정좌표
1619075,꼬들목살집,제주특별자치도 제주시 진군중길 26 (노형동),33.4767426,126.479399,정좌표
1619080,리틀비엣,"제주특별자치도 제주시 인다7길 16, 1층 (아라일동)",33.4766675,126.5459307,정좌표
1619168,빨강코끼리,제주특별자치도 제주시 다랑곶6길 26-1 (노형동),33.4894844,126.48073,정좌표
1619225,뻘쭈,"제주특별자치도 제주시 신성로13길 4, 1층 (이도이동)",33.499499,126.5289941,정좌표
1619243,과수원집,제주특별자치도 제주시 천수동로 35 (건입동),33.5075154,126.5462964,정좌표
1619263,난타5000피자아라점,"제주특별자치도 제주시 중앙로 581 (아라일동,제1호(1층))",33.4814679,126.5411458,정좌표
1619274,풀향기,"제주특별자치도 제주시 우령2길 19-2 (외도일동, 나동)",33.4872709,126.432083,정좌표
1619306,또래오래화북삼양점,"제주특별자치도 제주시 설촌로2길 23, 상가동 1층 108호 (삼양이동)",33.5218965,126.5839752,정좌표
1619311,난타오천도남점,"제주특별자치도 제주시 도남로 56 (도남동,(1층))",33.4952918,126.52729,정좌표
1619312,뽀글뽀글,"제주특별자치도 제주시 임항로 60, 1층 (건입동)",33.5163604,126.531223,정좌표
1619333,정성으로상차림,"제주특별자치도 제주시 영강길 137, 1층 (영평동)",33.4869012,126.5737843,정좌표
1619334,이공사키친,"제주특별자치도 제주시 신성로 107, 1층 (이도이동)",33.4971899,126.5302696,정좌표
1619335,인서네,"제주특별자치도 제주시 오일장동길 34, 1층 (도두일동)",33.4956469,126.4778768,정좌표
1619337,백봉차오름,"제주특별자치도 제주시 구남동2길 59, 1층 (이도이동, 휴팰리스)",33.4872341,126.5326456,정좌표
1619338,카페이에르바,"제주특별자치도 제주시 조천읍 신촌남1길 33-8, 1층",33.5274997,126.6189404,정좌표
1619504,자담치킨삼도점,"제주특별자치도 제주시 전농로 33, 1층 (삼도일동)",33.5046006,126.51679,정좌표
1619514,집아페,"제주특별자치도 제주시 서광로13길 3, 1층 (삼도일동)",33.5003337,126.517785,정좌표
1619607,어머니와장독대노형점,"제주특별자치도 제주시 월광로 77, 제주시농협하나로유통센터 2층 (노형동)",33.4877055,126.4680465,정좌표
1619662,호텔시리우스,"제주특별자치도 제주시 도령로 133, 지하1지상1층 (연동)",33.4933987,126.4909571,정좌표
1619847,오산봉,"제주특별자치도 제주시 천수로9길 15, 1층 (일도이동)",33.5055845,126.5419475,정좌표
1619849,냄비에퐁닭,"제주특별자치도 제주시 서광로32길 26-5, 1층 (이도이동)",33.4981413,126.5288449,정좌표
1619862,대정골,"제주특별자치도 제주시 용담로18길 3, 1층 (용담일동)",33.5093037,126.5149523,정좌표
1619866,징기스이도점,"제주특별자치도 제주시 승천로 68, 1층 (아라이동)",33.4925277,126.5423073,정좌표
1619895,왕언니밥상,"제주특별자치도 제주시 태성로1길 3, 1층 (일도이동)",33.4999018,126.5450053,정좌표
1619904,산촌,제주특별자치도 제주시 성신로 15 (연동),33.4911241,126.4852712,정좌표
1619914,루머팡인화점,"제주특별자치도 제주시 동광로 84, 1층 (이도이동)",33.5045,126.5372,정좌표
1619954,가람,"제주특별자치도 제주시 복지로북길 4, 1층 (도남동)",33.4887375,126.5219401,정좌표
1620038,족풍,"제주특별자치도 제주시 인다11길 24, 1층 (아라일동)",33.4740994,126.5487465,정좌표
1620057,효섬마을초가집,"제주특별자치도 제주시 명림로 243, 1층 (봉개동)",33.4629574,126.6161368,정좌표
1620349,또술,제주특별자치도 제주시 고마로 134 (이도이동),33.5025281,126.5424755,정좌표
1620350,시민명가,제주특별자치도 제주시 남성로26길 46 (삼도이동),33.505717,126.5246562,정좌표
1620355,지호,"제주특별자치도 제주시 우정로11길 10 (외도일동,(우정동5로10))",33.4876639,126.4320017,정좌표
1620381,스페샬아라점,제주특별자치도 제주시 중앙로 579 (아라일동),33.4717395,126.5458592,정좌표
1620382,윤옥,"제주특별자치도 제주시 구남동2길 19-4, 1층 (이도이동)",33.4894052,126.5360124,정좌표
1621742,본죽앤비빔밥제주삼화점,"제주특별자치도 제주시 건주로 43, 1층 (도련일동)",33.5166785,126.5790859,정좌표
1621776,토대력신산로점,"제주특별자치도 제주시 신산로 40-1, 1층 (일도이동)",33.5097651,126.5325635,정좌표
1621786,바삭시청점,"제주특별자치도 제주시 서광로32길 32, 2층 (이도이동)",33.4980159,126.5292925,정좌표
1621830,청풍국수,"제주특별자치도 제주시 진남로6길 40, 1층 (화북일동)",33.5222723,126.5655582,정좌표
1621835,신토불이수산,"제주특별자치도 제주시 정존3길 25, 1~2층 (노형동)",33.4828689,126.4730476,정좌표
1621842,한라분식,"제주특별자치도 제주시 도령로 73, 102호 (연동, 연동펠리체)",33.4900974,126.4859529,정좌표
1621845,인형의집,"제주특별자치도 제주시 관덕로 40, 1층 (일도일동)",33.5130143,126.5236003,정좌표
1621847,맛난사계절,"제주특별자치도 제주시 조천읍 신촌3길 38, 1층",33.536265,126.618955,정좌표
1621869,담담매운갈비연구소,"제주특별자치도 제주시 연동8길 28, 지하1층 1호 (연동)",33.4965773,126.501327,정좌표
1622009,제주소낭밥집,제주특별자치도 제주시 명림로 4 (봉개동),33.4851838,126.6038734,정좌표
1622012,지중해참치,제주특별자치도 제주시 월랑로 13 (노형동),33.4871035,126.4776514,정좌표
1622021,윈드스테이,"제주특별자치도 제주시 테우해안로 64, 1층 (내도동)",33.4963721,126.4415863,정좌표
1622067,감탄돈,"제주특별자치도 제주시 오래물길 6, 1층 (도두일동)",33.5024628,126.4671495,정좌표
1622070,신등대민박수산회센타,"제주특별자치도 제주시 추자면 추자로 12, 1층",33.9632897,126.2976894,정좌표
1622075,은혜중화요리,"제주특별자치도 제주시 인다2길 20, 1층 (아라일동)",33.4719786,126.5501884,정좌표
1622100,미스칠,"제주특별자치도 제주시 일주서로 7831, 1층 (연동)",33.4934634,126.4559021,정좌표
1622310,요망진달팽이,"제주특별자치도 제주시 조천읍 함와로 566-29, 211동 1층",33.5145232,126.6777359,정좌표
1622318,치킨플러스제주아라점,"제주특별자치도 제주시 인다6길 52, 1층 (아라일동)",33.4344898,126.5549533,정좌표
1622324,제주분식,"제주특별자치도 제주시 귀아랑길 23 (연동,(1층))",33.4914457,126.4976203,정좌표
1622512,네네치킨아라점,"제주특별자치도 제주시 중앙로 578, 109동 1층 7호 (아라일동)",33.4717276,126.544619,정좌표
1622530,스탠딩스테이크신제주점,제주특별자치도 제주시 신광로8길 5 (연동),33.4868482,126.489204,정좌표
1622533,조마루뼈다귀시청점,"제주특별자치도 제주시 광양14길 9, 1층 (이도이동)",33.4979434,126.5297919,정좌표
1622564,청년회관,"제주특별자치도 제주시 조천읍 신촌3길 3-1, 1층",33.5333766,126.618819,정좌표
1622580,리유니온,"제주특별자치도 제주시 신성로13길 32, 1층 (이도이동)",33.4975004,126.5304472,정좌표
1622612,제주닭한마리,"제주특별자치도 제주시 연동7길 30, 지하1층 (연동)",33.4872121,126.4905803,정좌표
1622635,슌앤스시,"제주특별자치도 제주시 수덕로 4, 1층 (노형동)",33.4887562,126.4755383,정좌표
1622682,우도해녀식당,"제주특별자치도 제주시 우도면 우도해안길 440, 나동 1층",33.5074342,126.954269,정좌표
1622973,인다생구이,"제주특별자치도 제주시 인다5길 56-10, 1층 (아라일동)",33.4743053,126.5480714,정좌표
1622979,보기플레이,"제주특별자치도 제주시 과원북4길 84, 1층 (연동)",33.4808837,126.4903372,정좌표
1622987,헝그리닭발포차,제주특별자치도 제주시 월랑로4길 3 (노형동),33.487873,126.4779833,정좌표
1622995,오야짬뽕,"제주특별자치도 제주시 아봉로 761, 1층 (봉개동)",33.4915213,126.5915566,정좌표
1623021,정쉐프탕수육,"제주특별자치도 제주시 월랑로10길 22, 1층 (노형동)",33.4901338,126.4778835,정좌표
1623022,아봉로기사식당,"제주특별자치도 제주시 아봉로 363-1, 1층 (월평동)",33.469376,126.5755945,정좌표
1623027,원당해장국,"제주특별자치도 제주시 원당로 17, 1층 (삼양일동)",33.5229162,126.5888778,정좌표
1623030,큰맘할매순대국 제주한라대점,"제주특별자치도 제주시 한라대학로 71, 101호 (노형동, 경주주택)",33.4765158,126.4780399,정좌표
1623044,델문도,"제주특별자치도 제주시 조천읍 조함해안로 519-10, A,B동 1층",33.542551,126.667092,정좌표
1629930,올래파이,"제주특별자치도 제주시 국기로2길 11, 1층 (연동)",33.4801634,126.4909328,정좌표
1630162,연우네,제주특별자치도 제주시 은수길 110 (노형동),33.4667495,126.4877274,정좌표
1631114,은혜성,"제주특별자치도 제주시 도근내길 98, 1층 (내도동)",33.4928783,126.4414154,정좌표
1631124,황제갈매기,"제주특별자치도 제주시 동광로6길 6, 1층 (이도이동)",33.5012182,126.5318706,정좌표
1631127,광주빛고을,"제주특별자치도 제주시 동광로5길 8 (이도일동,(1층))",33.5026038,126.5312542,정좌표
1631136,훔쳐온뒷고기,제주특별자치도 제주시 도남로5길 6 (도남동),33.4970168,126.5270797,정좌표
1631146,커큐민흑돼지,"제주특별자치도 제주시 신대로 60, 1층 (연동)",33.4921346,126.4964377,정좌표
1631194,푸른바당돼지,"제주특별자치도 제주시 진동로5길 28, 1층 (화북일동)",33.5211794,126.5662426,정좌표
1631197,뱃도새기함덕점,제주특별자치도 제주시 조천읍 함와로 7,33.5393939,126.674595,정좌표
1631815,도남막창,제주특별자치도 제주시 도남로 17 (도남동),33.498461,126.5255498,정좌표
1631830,대박왕갈비연동점,제주특별자치도 제주시 신광로1길 13 (연동),33.4929035,126.4933814,정좌표
1631834,산아,"제주특별자치도 제주시 구남로6길 19, 1층 (이도이동)",33.488874,126.5351669,정좌표
1631854,로터리자매식당,"제주특별자치도 제주시 동문로 8-1, 1층 (일도일동)",33.5128663,126.5276044,정좌표
1631860,고가촌,"제주특별자치도 제주시 가령골길 24, 1층 (일도이동)",33.5041532,126.540834,정좌표
1631867,만운성,제주특별자치도 제주시 과원북4길 93 (연동),33.4811034,126.4915695,정좌표
1631870,코다리냉면,"제주특별자치도 제주시 신산로 6, 2층 (일도일동)",33.5127251,126.5317343,정좌표
1631872,갑뽕,"제주특별자치도 제주시 오복4길 11, 102호 (이도이동)",33.4952527,126.5369158,정좌표
1631886,웰빙밥도둑,제주특별자치도 제주시 연동8길 9 (연동),33.4849143,126.490831,정좌표
1631895,미미당제주삼도점,제주특별자치도 제주시 관덕로8길 40 (삼도이동),33.5099706,126.5233033,정좌표
1631902,제주스크린골프존,제주특별자치도 제주시 연삼로 346 (도남동),33.4790411,126.5219122,정좌표
1631903,조우하다,"제주특별자치도 제주시 연신로 157, 1층 (영평동)",33.4821067,126.5605716,정좌표
1631918,아끈식당,"제주특별자치도 제주시 조천읍 신촌북2길 31-3, 1층",33.5373436,126.6195515,정좌표
1632068,향토음식도두항식당,"제주특별자치도 제주시 도두항서길 11-2, 1층 (도두일동)",33.5032834,126.4647589,정좌표
1632134,월평식당,"제주특별자치도 제주시 아봉로 372-1, 1층 (월평동)",33.469376,126.5755945,정좌표
1632155,딤섬9898,"제주특별자치도 제주시 노형8길 17, 1층 (노형동)",33.4844903,126.4844517,정좌표
1632237,복여네돈까스,"제주특별자치도 제주시 우도면 우도로 323, 1층 제2호",33.5198391,126.9497582,정좌표
1632280,유피에스,"제주특별자치도 제주시 광양14길 11, 지하1층 (이도이동)",33.4979022,126.5296614,정좌표
1632288,비에이치씨도남점,"제주특별자치도 제주시 도남로 103, 1층 (도남동)",33.49112,126.5286279,정좌표
1632330,죽성고을,"제주특별자치도 제주시 한북로 176, 1층 (오등동)",33.4622678,126.5342497,정좌표
1632434,달빛에구운고등어제주점,"제주특별자치도 제주시 중앙로 381, 1층 (이도이동)",33.4993689,126.5374965,정좌표
1632491,신제주양곱창,"제주특별자치도 제주시 원노형로 23, 101호 (노형동)",33.486838,126.485122,정좌표
1632504,시월,"제주특별자치도 제주시 남광로2길 21, 1층 (이도이동)",33.4902004,126.5408219,정좌표
