,name,address
1917910,랜딩커피,"제주특별자치도 서귀포시 성산읍 신양로122번길 45-1, 1,2층"
1919030,카페더라이트,"제주특별자치도 서귀포시 성산읍 한도로 269, 1,2층"
1922966,지에스25서귀오거리점,"제주특별자치도 서귀포시 중정로91번길 46, GS25 (서귀동)"
1922976,제주흑돈만두강정점,제주특별자치도 서귀포시 이어도로 578-1 (강정동)
1922980,세븐일레븐태흥리점,"제주특별자치도 서귀포시 남원읍 일주동로 6793, 1층"
1922986,포에스트,"제주특별자치도 서귀포시 법환상로 20, F동 1층 102호 (법환동, 유일헤리지움)"
1923038,세븐일레븐서귀포상예동점,제주특별자치도 서귀포시 일주서로 1229 (상예동)
1923046,"안녕,소깍",제주특별자치도 서귀포시 남원읍 하례로 98
1923073,제주커피,"제주특별자치도 서귀포시 성산읍 서성일로 913, 1층"
1923147,블루미270,"제주특별자치도 서귀포시 남원읍 한신로 268, 1층"
1923160,달페이지,"제주특별자치도 서귀포시 색달로64번길 51, 1층 (색달동)"
1923235,카페아오오,"제주특별자치도 서귀포시 성산읍 환해장성로 75, 1,2층"
1923957,하영쓰,"제주특별자치도 서귀포시 중앙로 167, 1층 (서홍동)"
1923967,GS25서귀유포리아점,"제주특별자치도 서귀포시 서호중앙로 55, 유포리아 지식산업센터 D동 1층 101-1호 (서호동)"
1923971,달콤방앗간,"제주특별자치도 서귀포시 태평로 389, 1층 (서귀동)"
1923995,투데이케이쿠,"제주특별자치도 서귀포시 천지연로 21, 1층 (서귀동)"
1924021,와플칸동홍점,"제주특별자치도 서귀포시 동홍중앙로 55, 1층 (동홍동)"
1924042,피자탑성산점,"제주특별자치도 서귀포시 성산읍 성산등용로17번길 55, 리치유클래시아 1층 100호"
1924136,늘보네커피,제주특별자치도 서귀포시 성산읍 한도로 82
1924190,테이블앤데스크,"제주특별자치도 서귀포시 남원읍 태위로679번길 10, 1층"
1924726,카페랑스,"제주특별자치도 서귀포시 동홍로 192, 101호 (동홍동)"
1924731,서귀포카페파바쎄,제주특별자치도 서귀포시 중정로91번길 35 (서귀동)
1924779,르브아커피,"제주특별자치도 서귀포시 남원읍 태위로266번길 15, 1층"
