Column1,name,address
1549225,신마포갈매기제주일도점,제주특별자치도 제주시 고마로 99 (일도이동)
1549235,흑돈가,제주특별자치도 제주시 한라대학로 11 (노형동)
1549569,가나안,"제주특별자치도 제주시 연화로1길 18 (연동,(연화2로28))"
1549601,두레촌삼계탕,"제주특별자치도 제주시 독짓골2길 5 (도남동,(수선화2로 7))"
1549605,고고짬뽕,"제주특별자치도 제주시 우령2길 29-2, 1층 (외도일동)"
1549606,고요남,"제주특별자치도 제주시 신설로6길 24, 1층 (아라이동)"
1549630,7번가피자함덕점,"제주특별자치도 제주시 조천읍 신북로 508, 나동"
1549810,해녀잠수촌,"제주특별자치도 제주시 서해안로 498, 지하1층 (용담삼동)"
1550759,노형삼조삼계탕,"제주특별자치도 제주시 다랑곶4길 29 (노형동,(다랑굿5로37))"
1550764,각지불,제주특별자치도 제주시 조천읍 남조로 1751
1550960,두다리,"제주특별자치도 제주시 남성로 101, 1층 (용담일동)"
1550961,제주돈담,제주특별자치도 제주시 수덕7길 1 (노형동)
1550966,이가네일품해장국,"제주특별자치도 제주시 서문로4길 24 (용담일동,101호)"
1551014,도두대경,"제주특별자치도 제주시 서해안로 272, 1~2층 (도두이동)"
1551062,노형엔횟집,제주특별자치도 제주시 다랑곶4길 30 (노형동)
1551071,차이,제주특별자치도 제주시 광양13길 12 (이도이동)
1551127,해왕성반점본점,제주특별자치도 제주시 우령안1길 26 (외도일동)
1551140,수일통닭남녕점,제주특별자치도 제주시 원노형로 3 (노형동)
1551248,누나네,제주특별자치도 제주시 진군2길 24 (노형동)
1551254,중식앤포차사계,"제주특별자치도 제주시 한라대학로 68, 1층 (노형동)"
1551263,사광,"제주특별자치도 제주시 과원북4길 86 (연동,(과원3로96))"
1551270,일이삼,제주특별자치도 제주시 신성로 57 (도남동)
1551278,태화,"제주특별자치도 제주시 고마로11길 11, 1층 (일도이동)"
1551280,또올래,"제주특별자치도 제주시 삼무로3길 14 (연동,(성두5로22))"
1551291,라움호텔,제주특별자치도 제주시 신광로10길 1 (연동)
1551293,백합,"제주특별자치도 제주시 중앙로24길 3 (삼도이동,(덕성로7))"
1551301,명품회세꼬시,제주특별자치도 제주시 삼무로3길 22-1 (연동)
1551304,서부두,"제주특별자치도 제주시 임항로 37-2, 2~3층 (건입동)"
1551565,삼성혈해물탕,제주특별자치도 제주시 선덕로5길 20 (연동)
1551722,제주기사,제주특별자치도 제주시 공설로 23 (오라일동)
1551748,이도삼춘네포차,제주특별자치도 제주시 남광북1길 39 (이도이동)
1551750,의정,"제주특별자치도 제주시 연동7길 26 (연동,(은남5로34))"
1551757,치맥집칼호텔점,제주특별자치도 제주시 중앙로 135-1 (이도일동)
1551766,장춘육당,"제주특별자치도 제주시 신대로10길 36, 1층 (연동)"
1551788,보말명가,제주특별자치도 제주시 흥운길 77 (용담이동)
1552308,곤지암,"제주특별자치도 제주시 관덕로4길 4, 1층 (삼도이동)"
1552389,서바다돌장어,"제주특별자치도 제주시 귀아랑길 13, 1층 (연동)"
1552395,돈마루,제주특별자치도 제주시 수덕5길 71-2 (노형동)
1552427,비원,제주특별자치도 제주시 수목원길 3-1 (노형동)
1552931,오륙도,제주특별자치도 제주시 관덕로15길 10 (일도일동)
1552936,초가장,제주특별자치도 제주시 서부두길 16 (건입동)
1552945,다인횟집,"제주특별자치도 제주시 서광로29길 3 (이도일동,(광양중2로3))"
1552946,돈자루,제주특별자치도 제주시 월랑로10길 22 (노형동)
1552968,돈나라,제주특별자치도 제주시 진남로6길 36 (화북일동)
1552969,광양고가네,"제주특별자치도 제주시 광양2길 35 (이도일동,(광양중1로 62) 102호)"
1552974,한빛,"제주특별자치도 제주시 연동8길 8 (연동,(도호1로10))"
1553274,왕육개장,"제주특별자치도 제주시 신대로7길 10 (연동,(귀아랑3로12))"
1553289,길촌,"제주특별자치도 제주시 도공로 6 (도두일동,(도두항로77))"
1553301,작심삼일,"제주특별자치도 제주시 진동로3길 40-1, 101호 (화북일동)"
1553302,연동탑부평,"제주특별자치도 제주시 신대로18길 16 (연동,삼다연동맨션102호(사장2로26))"
1553312,소금인형,제주특별자치도 제주시 전농로 109 (삼도이동)
1553314,쿵푸반점,"제주특별자치도 제주시 동광로 45, 1층 (이도일동)"
1553320,토크쇼신제주점,"제주특별자치도 제주시 신대로20길 22, 1층 (연동)"
1553321,동강,"제주특별자치도 제주시 신성로 17, 1층 (도남동)"
1553577,해빈촌,"제주특별자치도 제주시 신광로10길 26 (연동,(송천1로36))"
1553578,향우본가제주점,제주특별자치도 제주시 오현길 2 (이도일동)
1553603,가자우리집,제주특별자치도 제주시 임항로 55-4 (건입동)
1553683,또와,제주특별자치도 제주시 동문로4길 9 (일도일동)
1554099,복집,제주특별자치도 제주시 비룡길 5 (용담일동)
1554169,하나미,"제주특별자치도 제주시 다랑곶6길 28, 1층 (노형동)"
1554325,교래손칼국수,제주특별자치도 제주시 조천읍 비자림로 645
1554699,도남시골낙지,제주특별자치도 제주시 도남로 44 (도남동)
1554723,자양삼계탕,"제주특별자치도 제주시 관덕로6길 17 (삼도이동,(향사2로27))"
1554798,이돈갓,제주특별자치도 제주시 칠성로길 27 (일도일동)
1554819,아주반점,제주특별자치도 제주시 관덕로13길 4 (일도일동)
1554931,더스카이,제주특별자치도 제주시 임항로 14 (건입동)
1554932,한양관양꼬치,"제주특별자치도 제주시 연삼로 450 (이도이동,(연삼로466))"
1554949,파도국수,"제주특별자치도 제주시 신대로15길 2, 1층 (연동)"
1555009,능가,제주특별자치도 제주시 공설로 23 (오라일동)
1555012,제원삼계탕,"제주특별자치도 제주시 제원길 16 (연동,(연제1로22))"
1555023,피자리치,"제주특별자치도 제주시 도근내길 13-8 (외도이동,(1층))"
1555024,한강수,제주특별자치도 제주시 중앙로 131-2 (이도일동)
1555026,영건,"제주특별자치도 제주시 신대로16길 44 (연동,(연중6로23))"
1555039,딤섬호프,"제주특별자치도 제주시 월랑로10길 29-1 (노형동,(월랑4로41))"
1555041,우현,"제주특별자치도 제주시 서해안로 660, 상가동 101호 (용담삼동)"
1555042,진미네,"제주특별자치도 제주시 수덕5길 42 (노형동,(수덕5로50))"
1555179,제주영재숯불,제주특별자치도 제주시 신광로10길 23 (연동)
1555183,다복,제주특별자치도 제주시 조천읍 함와로 74
1555375,토대력드림점,"제주특별자치도 제주시 서광로32길 35-1, 1층 (이도이동)"
1555377,디케이치킨신제주점,제주특별자치도 제주시 은남3길 34 (연동)
1555383,현기네,"제주특별자치도 제주시 번영로 487 (봉개동,(동부관광도로475))"
1555386,제주본,"제주특별자치도 제주시 원노형남1길 31 (노형동,(송천1로74))"
1555751,오늘와인한잔제주시청점,"제주특별자치도 제주시 서광로32길 14, 1층 (이도이동)"
1555771,신제주명동보쌈,"제주특별자치도 제주시 연화중길 13, 1층 (연동)"
1555774,내도바당,제주특별자치도 제주시 내도중길 9-7 (내도동)
1555810,삼춘네,제주특별자치도 제주시 고산동산5길 17 (이도이동)
1555813,오태식해바라기치킨용담점,"제주특별자치도 제주시 용담로 73, 1층 (용담이동)"
1555840,새벽집,제주특별자치도 제주시 고마로 144 (이도이동)
1558912,미스터리고깃집,제주특별자치도 제주시 다랑곶길 19 (노형동)
1558915,시민골,"제주특별자치도 제주시 중앙로21길 6, 1층 (이도일동)"
1558921,엉덩물,"제주특별자치도 제주시 성두길 7-7 (연동,(성두3로21))"
1558972,자구내,제주특별자치도 제주시 삼무로3길 18 (연동)
1558994,김밥천국연동점,제주특별자치도 제주시 신광로 47 (연동)
1559065,용출,제주특별자치도 제주시 서해안로 660 (용담삼동)
1559129,장원삼계탕,제주특별자치도 제주시 조천읍 신북로 258
1559225,산호숯불꼼장어,"제주특별자치도 제주시 원노형로 7 (노형동,(백두2로30))"
1559233,남북통일,제주특별자치도 제주시 서사로 180 (오라일동)
1559243,명가진숯불갈비,제주특별자치도 제주시 다랑곶6길 52 (노형동)
1559253,할머니집,제주특별자치도 제주시 조천읍 남조로 2367
1559461,홍보석,제주특별자치도 제주시 비월길 5 (연동)
1559480,강촌숯불닭갈비제주본점,"제주특별자치도 제주시 신대로14길 50, 1층 (연동)"
1559499,장어나라,제주특별자치도 제주시 중앙로 133 (이도일동)
1559502,보롬왓국수,제주특별자치도 제주시 삼무로3길 32 (연동)
1559521,순창갈비,"제주특별자치도 제주시 신광로4길 11 (연동,(제원2로21))"
1559607,중원(반점),"제주특별자치도 제주시 삼무로 49, 1층 (연동)"
1559641,대구,제주특별자치도 제주시 서광로 173 (용담일동)
1559713,디앤,"제주특별자치도 제주시 광양14길 8, 지하1층 (이도이동)"
1559715,돈가,"제주특별자치도 제주시 문송길 36 (연동,(문연1로52))"
1559891,남양통닭인화점,제주특별자치도 제주시 고마로17길 3 (일도이동)
1559897,영양,제주특별자치도 제주시 남성로 20-1 (용담일동)
1559905,해금강,제주특별자치도 제주시 서부두길 28 (건입동)
1560091,라멘맛심,제주특별자치도 제주시 신대로9길 7 (연동)
1560105,우정횟집,제주특별자치도 제주시 서부두길 16 (건입동)
1560112,광주복국,제주특별자치도 제주시 탑동로 31 (삼도이동)
1560124,철가방,"제주특별자치도 제주시 지석8길 6 (삼양이동,(막동산4로6))"
1560164,금보성,"제주특별자치도 제주시 서광로29길 24, 101호 (이도일동)"
1560171,대광,"제주특별자치도 제주시 중앙로23길 9, 1층 (이도일동)"
1560249,사리원,제주특별자치도 제주시 진군2길 9 (노형동)
1560288,해광,제주특별자치도 제주시 산지로 1-2 (건입동)
1560316,향천회초밥,제주특별자치도 제주시 신대로18길 56 (연동)
1560320,탄광촌,제주특별자치도 제주시 전농로 15 (삼도일동)
1560338,카훼리,"제주특별자치도 제주시 서해안로 568, 1층 (용담삼동)"
1560387,찐국수랑김밥,제주특별자치도 제주시 서광로20길 17 (삼도일동)
1560391,불닭공장신산점,"제주특별자치도 제주시 신산로 34, 1층 (일도이동)"
1560413,제주섬돈,제주특별자치도 제주시 삼무로3길 46 (연동)
1560476,만부정,제주특별자치도 제주시 사장길 38 (연동)
1560501,오라버니회센타,"제주특별자치도 제주시 연동11길 36, 1층 (연동)"
1560508,빨간맛집제원점,제주특별자치도 제주시 신대로16길 51 (연동)
1560535,화통삼신제주점,제주특별자치도 제주시 신광로4길 15 (연동)
1560542,경성숯불양꼬치,제주특별자치도 제주시 신대로14길 36 (연동)
1560545,황금손,"제주특별자치도 제주시 다랑곶길 15 (노형동,(다랑굿로19))"
1560547,화성,제주특별자치도 제주시 일주동로 383 (삼양이동)
1560963,백선정식,제주특별자치도 제주시 광양9길 30 (이도이동)
1560967,순이네,제주특별자치도 제주시 오복4길 8 (이도이동)
1561239,다려도 횟집,제주특별자치도 제주시 조천읍 신북로 544
1561351,첨밀밀양꼬치,제주특별자치도 제주시 조천읍 신북로 544
1561425,논짓물,제주특별자치도 제주시 신대로12길 41 (연동)
1564485,멍텅구리24시,제주특별자치도 제주시 도남로 31-1 (도남동)
1564490,분위기,"제주특별자치도 제주시 도남로 129, 201동 (도남동,수선화아파트)"
1564491,언맥프라이,제주특별자치도 제주시 고마로 130 (이도이동)
1564497,피자제이케이,"제주특별자치도 제주시 서광로29길 3, 1층 (이도일동)"
1564500,다은식당,제주특별자치도 제주시 오복2길 34 (이도이동)
1564529,이비가짬뽕연동점,"제주특별자치도 제주시 연오로 134, 1~2층 (연동)"
1564610,종종,"제주특별자치도 제주시 용해로 41, 1층 (용담삼동)"
1564611,투다리전농점,"제주특별자치도 제주시 전농로 34, 1층 (삼도일동)"
1564613,만호,"제주특별자치도 제주시 연삼로 497, 1~2층 (이도이동)"
1564639,먹보횟집,제주특별자치도 제주시 연동11길 24 (연동)
1564643,문섬,"제주특별자치도 제주시 원노형로 45, 1층 (노형동)"
1564650,동래파전,제주특별자치도 제주시 조천읍 함덕12길 12
1564666,장군닭,"제주특별자치도 제주시 신광로6길 2, 1층 (연동)"
1564669,대화,"제주특별자치도 제주시 신대로14길 31 (연동,(연중4로47))"
1564681,스시도모다찌,"제주특별자치도 제주시 광양8길 1, 2층 (이도이동)"
1564878,해마촌,제주특별자치도 제주시 도남로 61 (도남동)
1564888,용의성,제주특별자치도 제주시 서사로 144 (삼도일동)
1564892,노형근고기,제주특별자치도 제주시 월랑로 11-1 (노형동)
1564898,모임터,"제주특별자치도 제주시 성신북길 30 (연동,(성신9로11))"
1564939,노가리앤비어제주시청점,제주특별자치도 제주시 광양8길 6 (이도이동)
1564949,임춘,제주특별자치도 제주시 만덕로 25 (건입동)
1564959,바다예찬,"제주특별자치도 제주시 귀아랑길 26, 1층 (연동)"
1565157,동아리봉개점,제주특별자치도 제주시 번영로 487 (봉개동)
1565160,으네식당,제주특별자치도 제주시 서광로26길 8 (삼도일동)
1565162,씨가,제주특별자치도 제주시 평전길 10 (삼도일동)
1565163,일등본가,"제주특별자치도 제주시 수덕9길 4, 101호 (노형동, 무궁화빌라)"
1565243,까투리시민점,"제주특별자치도 제주시 중앙로 137, 1층 (이도일동)"
1565244,만궁,제주특별자치도 제주시 중앙로 451-3 (아라이동)
1565299,촌놈,제주특별자치도 제주시 원노형남1길 36 (노형동)
1565403,우창갈비,제주특별자치도 제주시 원노형3길 6 (노형동)
1565413,해모루,"제주특별자치도 제주시 월랑로4길 6, 1층 (노형동)"
1565701,소영,제주특별자치도 제주시 삼무로9길 16 (연동)
1565704,일품양평해장국봉개점,"제주특별자치도 제주시 번영로 546 (봉개동,(동부관광도로542))"
1565730,제주정지,"제주특별자치도 제주시 서해안로 480, 1층 (용담삼동)"
1566255,태백산맥,"제주특별자치도 제주시 다랑곶7길 31 (노형동,태화주택101호(다랑굿8로47))"
1566256,거부,제주특별자치도 제주시 제원4길 3 (연동)
1566258,종로3가,"제주특별자치도 제주시 북성로 5 (삼도이동,(북성로9))"
1566305,짚동가리쌩주시청점,"제주특별자치도 제주시 신성로13길 6, 1~2층 (이도이동)"
1566312,미술관에서,"제주특별자치도 제주시 독짓골2길 17, 102호 (도남동)"
1566314,통김치찌개,"제주특별자치도 제주시 원노형10길 20, 1층 105호 (노형동)"
1566340,탐라요정신제주점,"제주특별자치도 제주시 연동7길 31, 2층 (연동)"
1566357,세안아구찜,"제주특별자치도 제주시 신대로20길 12 (연동,(사장4로16))"
1566373,제주오빠네만두,"제주특별자치도 제주시 동문로4길 18, 1층 (일도일동)"
1566463,베이징훠궈양꼬치,"제주특별자치도 제주시 칠성로길 31-1 (일도일동,(칠성2로27))"
1566466,시골길,"제주특별자치도 제주시 연동13길 9 (연동,(은남2로13))"
1567994,그릴쪽갈비,"제주특별자치도 제주시 광양13길 9, 1층 (이도이동)"
1567999,막창,"제주특별자치도 제주시 연동9길 29 (연동,(은남4로20))"
1568001,삼부자초밥,"제주특별자치도 제주시 금산5길 9 (화북일동,(진서로13))"
1568004,가담국수,제주특별자치도 제주시 월랑로10길 21 (노형동)
1568039,고니,제주특별자치도 제주시 신대로 119 (연동)
1568043,원풍해장국,제주특별자치도 제주시 조천읍 함덕24길 6-6
1568073,강명선샤브샤브,제주특별자치도 제주시 귀아랑길 14 (연동)
1568138,안전,제주특별자치도 제주시 사라봉길 4 (건입동)
1568240,서부두한라,제주특별자치도 제주시 서부두길 8 (건입동)
1568245,학사,"제주특별자치도 제주시 서문로4길 13-2, 137호 (용담일동)"
1568255,영미,제주특별자치도 제주시 신산로2길 9 (일도일동)
1568435,송탄부대찌개집,제주특별자치도 제주시 신대로12길 11 (연동)
1568462,참맛나흑돼지,제주특별자치도 제주시 신대로8길 29 (연동)
1568485,왕고모네국수,제주특별자치도 제주시 신산로 77 (일도이동)
1568487,노형호수,"제주특별자치도 제주시 월랑로4길 31 (노형동,(월랑1로43))"
1568603,벅스,제주특별자치도 제주시 신광로 48 (연동)
1568605,파라디스코,"제주특별자치도 제주시 광양8길 17, 1층 (이도이동)"
1568612,신화파전,제주특별자치도 제주시 신대로14길 49 (연동)
1568617,요망,제주특별자치도 제주시 조천읍 신북로 536-1
1568635,산내들,제주특별자치도 제주시 서광로4길 16 (오라일동)
1568824,신동양,제주특별자치도 제주시 임항로 284 (건입동)
1568840,천궁,제주특별자치도 제주시 서부두길 26 (건입동)
1568845,미도락,제주특별자치도 제주시 서부두남길 9 (일도일동)
1568848,윤가네뼈다귀,제주특별자치도 제주시 화남로 53 (화북일동)
1568851,수목원,"제주특별자치도 제주시 연화로 57 (연동,(과원1로35))"
1568911,비에이치씨인제점,제주특별자치도 제주시 고마로 129 (일도이동)
1568943,화제집중,"제주특별자치도 제주시 다랑곶길 19 (노형동,(다랑굿로27))"
1568948,간또일도점,"제주특별자치도 제주시 고마로 145-1, 1층 (일도이동)"
1568958,베지근국수,"제주특별자치도 제주시 동문로 6-8, 1층 (일도일동)"
1568973,성심각,제주특별자치도 제주시 도남로15길 4-6 (도남동)
1568993,해상,"제주특별자치도 제주시 연삼로 507 (이도이동,(연삼로525))"
1569073,도두,제주특별자치도 제주시 도두3길 48 (도두일동)
1569085,태선,제주특별자치도 제주시 중앙로23길 2 (이도일동)
1569150,대봉,"제주특별자치도 제주시 일주서로 7330 (외도일동,(연도로683))"
1569162,참치라이더,제주특별자치도 제주시 은남3길 1 (연동)
1569167,우도통닭,제주특별자치도 제주시 우도면 우도로 180
1569168,족족족,제주특별자치도 제주시 신성로 90 (도남동)
1569171,추억공감,"제주특별자치도 제주시 월랑로4길 15 (노형동, 제1호)"
1569176,르부이부이,"제주특별자치도 제주시 사라봉7길 32, 1층 101호 (건입동, 성원연립)"
1569209,달아별아,제주특별자치도 제주시 가령로4길 26 (이도이동)
1569212,오월수산장어집,제주특별자치도 제주시 신대로12길 35 (연동)
1569226,독도는우리땅,제주특별자치도 제주시 은남길 30 (연동)
1569234,나니와,제주특별자치도 제주시 연동3길 36 (연동)
1569242,한라마루,제주특별자치도 제주시 산천단동1길 20 (아라일동)
1569265,주민상회노형점,"제주특별자치도 제주시 다랑곶2길 12, 1층 (노형동)"
1569274,삼무삼계탕,제주특별자치도 제주시 신대로10길 55 (연동)
1569276,토대력올레점,제주특별자치도 제주시 고마로 136 (이도이동)
1569290,국민닭발,"제주특별자치도 제주시 연동13길 9 (연동,(은남2로13))"
1569297,비비큐신제주연동점,"제주특별자치도 제주시 신대로20길 34, 1층 (연동)"
1569328,춘천명동닭갈비일도점,제주특별자치도 제주시 고마로 131 (일도이동)
1569333,유달산,제주특별자치도 제주시 중앙로1길 16 (건입동)
1569354,금화정육식당,제주특별자치도 제주시 도령로11길 23 (연동)
1569395,동천숫불갈비,제주특별자치도 제주시 조천읍 신북로 201
1569401,천금,"제주특별자치도 제주시 북성로 7, 1층 (삼도이동)"
1570850,정통옛날손,제주특별자치도 제주시 진남로4길 21 (화북일동)
1570851,연예인,제주특별자치도 제주시 삼무로11길 36 (연동)
1570873,재벌,"제주특별자치도 제주시 도령로7길 20 (연동,신광아파트106호(성신4로9))"
1571052,막창먹는놈본점,제주특별자치도 제주시 도남로 52 (도남동)
1571059,황포돛대,"제주특별자치도 제주시 연삼로 474 (이도이동,(연삼로494))"
1571060,윤재커피,"제주특별자치도 제주시 중앙로12길 1, 1층 (이도일동)"
1571258,앞뱅디,제주특별자치도 제주시 선덕로 32 (연동)
1571418,부촌,제주특별자치도 제주시 도남로6길 1 (도남동)
1571421,한방약순대,제주특별자치도 제주시 중앙로26길 7 (삼도이동)
1571425,유일,제주특별자치도 제주시 광양7길 13 (이도이동)
1571472,외도식당,제주특별자치도 제주시 도근내길 33 (외도이동)
1571486,소라,"제주특별자치도 제주시 서부두길 18-2, 1~3층 (건입동)"
1571602,유명야시장,제주특별자치도 제주시 서부두길 6 (건입동)
1571617,오뚜기,제주특별자치도 제주시 용남길 27 (용담일동)
1571729,만복,"제주특별자치도 제주시 서문로4길 13-2, 140호 (용담일동)"
1571730,토크쇼이도점,"제주특별자치도 제주시 남광로 9 (이도이동,(남광로11))"
1571732,제일식당,제주특별자치도 제주시 추자면 추자로 16-2
1571784,또장군,"제주특별자치도 제주시 신대로10길 32 (연동,(성두4로46))"
1571801,남촌,제주특별자치도 제주시 서광로 174 (오라일동)
1571802,한라,제주특별자치도 제주시 광양9길 19 (이도이동)
1572170,옛골,"제주특별자치도 제주시 광양8길 1-6, 2층 (이도이동)"
1572177,낭푼이닭한마리,제주특별자치도 제주시 광양13길 6-4 (이도이동)
1572187,맛있다고소문난집,"제주특별자치도 제주시 고마로9길 4 (일도이동,(인화3로18))"
1572190,양촌,"제주특별자치도 제주시 연동1길 10 (연동,(연제3로14))"
1572191,도리골토종닭,제주특별자치도 제주시 조천읍 남조로 1772-8
1572225,오동도,제주특별자치도 제주시 중앙로1길 18 (건입동)
1572235,소달구지,"제주특별자치도 제주시 정든로 27 (이도이동,(정든길60))"
1572236,해장길,"제주특별자치도 제주시 신대로12길 7, 1층 (연동)"
1572280,뱃머리,제주특별자치도 제주시 임항로 43 (건입동)
1572284,멕시카나치킨용담점,제주특별자치도 제주시 서사로 10 (용담일동)
1572286,거마가든,제주특별자치도 제주시 금월길 105 (아라이동)
1572289,초원식당,제주특별자치도 제주시 조천읍 신북로 598
1572593,미송식탁,제주특별자치도 제주시 삼무로11길 36 (연동)
1572626,부산서면양곱창,"제주특별자치도 제주시 연동8길 8, 1층 (연동)"
1572640,두루두루,"제주특별자치도 제주시 삼무로3길 14 (연동,(성두5로22))"
1572684,흑돼지가있는풍경노형점,제주특별자치도 제주시 진군1길 27 (노형동)
1572699,솔참치,"제주특별자치도 제주시 연동8길 32 (연동,(도호1로42))"
1572704,고집돌우럭제주공항점,제주특별자치도 제주시 임항로 30 (건입동)
1575431,연정,제주특별자치도 제주시 신광로10길 29 (연동)
1575620,투다리신제주점,"제주특별자치도 제주시 신대로16길 52 (연동,(연중6로13))"
1575628,장인곱창,제주특별자치도 제주시 연동8길 8 (연동)
1575637,어우렁국수,제주특별자치도 제주시 광양9길 23 (이도이동)
1575645,24시얼큰시원생고기김치찌개노형점,"제주특별자치도 제주시 수덕5길 5 (노형동,(수덕5로7))"
1575682,달빛무리,제주특별자치도 제주시 삼무로3길 18 (연동)
1575690,루스트플레이스인제점,제주특별자치도 제주시 고마로 103 (일도이동)
1575756,넉둥베기고사리육개장,"제주특별자치도 제주시 서문로 9-1, 1층 (용담일동)"
1576109,스페샬한라점,"제주특별자치도 제주시 정존11길 35 (노형동,삼환2차아파트 나동10(노형초등길35))"
1576112,교래향,제주특별자치도 제주시 조천읍 비자림로 638
1576434,미스터스위츠,"제주특별자치도 제주시 서광로5길 9 (용담일동,(호수2로13))"
1576462,어촌,제주특별자치도 제주시 신성로 63 (도남동)
1576463,감수촌,"제주특별자치도 제주시 지석13길 7, 1층 (삼양이동)"
1576473,아서원,"제주특별자치도 제주시 서사로6길 2, 1층 (삼도일동)"
1577193,제주함덕저팔계깡통연탄구이,제주특별자치도 제주시 조천읍 신북로 531
1577963,호수아귀찜,"제주특별자치도 제주시 중앙로 137-2, 1층 (이도일동)"
1577965,차돌집,제주특별자치도 제주시 신대로10길 29 (연동)
1578024,대관령,"제주특별자치도 제주시 신대로16길 56 (연동,(연중6로5))"
1578025,진이,"제주특별자치도 제주시 516로 3109 (아라일동,(516도로49))"
1578029,아성,제주특별자치도 제주시 신성로 59 (도남동)
1578037,대일,제주특별자치도 제주시 서광로32길 24 (이도이동)
1578043,맛나,"제주특별자치도 제주시 동광로1길 32 (이도일동,(광양초등길58))"
1578070,보경,"제주특별자치도 제주시 흥운길 18 (용담이동,(용운로38))"
1578110,자매예술국수,제주특별자치도 제주시 서사로 75 (삼도이동)
1578112,베이스노트,"제주특별자치도 제주시 선덕로5길 21, 1층 (연동)"
1578122,포동정식,"제주특별자치도 제주시 문송길 18, 1층 (연동)"
1578132,오솔길,제주특별자치도 제주시 임항로 264 (건입동)
1578142,할망곰탕집,"제주특별자치도 제주시 용해로 65 (용담이동,(용해로67))"
1578151,이쯔모,제주특별자치도 제주시 연동4길 12 (연동)
1578152,오일삼삼,제주특별자치도 제주시 도남로 72 (도남동)
1578162,노가네전이랑국수,"제주특별자치도 제주시 신광로8길 3, 1층 (연동)"
1578164,춘월맛집,"제주특별자치도 제주시 도두항서길 5, 1,2층 (도두일동)"
1578174,슈퍼보틀,"제주특별자치도 제주시 은남1길 46, 1~2층 (연동)"
1578184,제주동백을담다,"제주특별자치도 제주시 구산로 41, 1층 (아라일동)"
1578192,크라운호프연동점,"제주특별자치도 제주시 신대로 125, 1층 (연동)"
1578202,만나집밥,"제주특별자치도 제주시 동광로21길 7, 1층 (일도이동)"
1578204,프렌즈타임,"제주특별자치도 제주시 청사로 9, 1층 (도남동)"
1578214,진달래냉면,"제주특별자치도 제주시 원노형로 35, 1층 101호 (노형동, 송우수자인아파트)"
1578223,흑화당제주제원점,"제주특별자치도 제주시 신광로6길 1, 1층 (연동)"
1578243,처갓집양념치킨노형점,"제주특별자치도 제주시 월랑북길 10, 1층 (노형동)"
1578253,오부자갈비탕,"제주특별자치도 제주시 금월길 104, 1층 (아라이동)"
1578326,명륜진사갈비일도점,"제주특별자치도 제주시 동광로 106, 1층 (일도이동)"
1578349,원조호수아구찜,"제주특별자치도 제주시 다랑곶4길 20, 1층 (노형동)"
1578352,술쳐먹었으면,"제주특별자치도 제주시 건주로4길 6-4, 제주 아빌로스 1층 108호 (도련일동)"
1578353,정직한통닭삼도점,"제주특별자치도 제주시 무근성7길 28, 1층 (삼도이동)"
1578365,육수당제주봉개점,"제주특별자치도 제주시 진목5길 1, 2층 202호 (봉개동)"
1578381,통큰갈비연동점,"제주특별자치도 제주시 연삼로 128, 2층 (오라삼동)"
1578386,봉골레밥상,"제주특별자치도 제주시 추자면 대서3길 40, 1층"
1578387,아다미,"제주특별자치도 제주시 신성로13길 25, 2층 (이도이동)"
1578403,순옥이네,"제주특별자치도 제주시 조천읍 함덕로 6, 2층"
1579255,해조곱창,"제주특별자치도 제주시 월랑로10길 12, 1층 101호 (노형동, 노형위더스빌15차)"
1579265,가시어멍회국수,"제주특별자치도 제주시 우도면 우도해안길 508, 1층"
1579280,동부산가든,"제주특별자치도 제주시 봉개북1길 10, 1층 (봉개동)"
1579312,또똣,제주특별자치도 제주시 동화로 12 (화북일동)
1579331,푸라닭제주삼화점,"제주특별자치도 제주시 화삼로1길 18, 1층 (화북일동)"
1579381,회춘,"제주특별자치도 제주시 조천읍 신북로 489, 1층"
1580069,노형바다장어,"제주특별자치도 제주시 광평동로 12, 1층 (노형동)"
1580073,국수한상,"제주특별자치도 제주시 남광로 7, 1층 (이도이동)"
1580117,경성통닭,"제주특별자치도 제주시 연오로 62, 1층 (연동)"
1580509,인화동한우,"제주특별자치도 제주시 천수로13길 17, 1층 (일도이동)"
1580527,감성카페심지,"제주특별자치도 제주시 칠성로길 8, 1층 (일도일동)"
1580530,화정,"제주특별자치도 제주시 선덕로3길 44, 1층 (연동)"
1580543,어제보다오늘,"제주특별자치도 제주시 서해안로 68, 1층 (이호일동)"
1580657,낭푼밥상,"제주특별자치도 제주시 연동6길 28, 1층 (연동, 영일빌라)"
1580727,가락동리어카포차외도점,"제주특별자치도 제주시 우령2길 21, 1층 101호 (외도일동, 탑빌라트)"
1580729,한라닭강정,"제주특별자치도 제주시 서문로 49, 1층 (용담일동)"
1580812,제주평양옥,"제주특별자치도 제주시 청사로 40, 1층 (도남동)"
1580850,바움하우스,"제주특별자치도 제주시 서해안로 448, 1,2층 (용담삼동)"
1581124,프로파간다,"제주특별자치도 제주시 아란11길 9-13, 1층 (아라일동)"
1581134,와이엘,"제주특별자치도 제주시 광양10길 23, 1층 제1호 (이도이동)"
1581138,갓포아키제주도점,"제주특별자치도 제주시 노연로 80, 메종글래드 제주 1층 (연동)"
1581188,정진숯불갈비,제주특별자치도 제주시 평전길 25 (삼도일동)
1581197,513텐동,"제주특별자치도 제주시 테우해안로 46, 2층 (내도동)"
