,사업장명,사업장명add,업종구분대분류,업종구분소분류,주소,naver_map_url
309,협재시흥소곱창구이,협재시흥소곱창구이제주특별자치도 제주시 한림읍 한림로 331,일반음식점,기타,제주특별자치도 제주시 한림읍 한림로 331,https://pcmap.place.naver.com/restaurant/1100517017/review/visitor#
311,진미돼지국밥,진미돼지국밥제주특별자치도 제주시 조천읍 신북로 632,일반음식점,한식,제주특별자치도 제주시 조천읍 신북로 632,https://pcmap.place.naver.com/restaurant/1160866178/review/visitor#
312,빨간우체통,빨간우체통제주특별자치도 제주시 해안마을길 134,일반음식점,기타,제주특별자치도 제주시 해안마을길 134,https://pcmap.place.naver.com/restaurant/16940287/review/visitor#
313,호식이두마리치킨삼화점,호식이두마리치킨삼화점제주특별자치도 제주시 일주동로 340,일반음식점,호프/통닭,제주특별자치도 제주시 일주동로 340,https://pcmap.place.naver.com/restaurant/1709384962/review/visitor#
314,청춘두루치기,청춘두루치기제주특별자치도 제주시 정존1길 25,일반음식점,기타,제주특별자치도 제주시 정존1길 25,https://pcmap.place.naver.com/restaurant/1859653644/review/visitor#
315,공생,공생제주특별자치도 제주시 천수동로2길 23,일반음식점,한식,제주특별자치도 제주시 천수동로2길 23,https://pcmap.place.naver.com/restaurant/1887147419/review/visitor#
319,그집,그집제주특별자치도 제주시 광양13길 26,일반음식점,기타,제주특별자치도 제주시 광양13길 26,https://pcmap.place.naver.com/restaurant/1208135632/review/visitor#
320,백일흑야,백일흑야제주특별자치도 제주시 산천단동3길 26,일반음식점,기타,제주특별자치도 제주시 산천단동3길 26,https://pcmap.place.naver.com/restaurant/1650459117/review/visitor#
321,고깃소리,고깃소리제주특별자치도 제주시 서흘1길 56,일반음식점,기타,제주특별자치도 제주시 서흘1길 56,https://pcmap.place.naver.com/restaurant/1807420070/review/visitor#
322,교촌치킨외도하귀점,교촌치킨외도하귀점제주특별자치도 제주시 애월읍 하귀9길 56,일반음식점,식육(숯불구이),제주특별자치도 제주시 애월읍 하귀9길 56,https://pcmap.place.naver.com/restaurant/36308003/review/visitor#
326,일품물항아리,일품물항아리제주특별자치도 제주시 애월읍 하귀9길 23,일반음식점,기타,제주특별자치도 제주시 애월읍 하귀9길 23,https://pcmap.place.naver.com/restaurant/1894810006/review/visitor#
327,안트레오젠,안트레오젠제주특별자치도 제주시 애월읍 곽지1길 16,일반음식점,경양식,제주특별자치도 제주시 애월읍 곽지1길 16,https://pcmap.place.naver.com/restaurant/1168466594/review/visitor#
328,소소락,소소락제주특별자치도 제주시 광평서길 14,일반음식점,기타,제주특별자치도 제주시 광평서길 14,https://pcmap.place.naver.com/restaurant/1053701620/review/visitor#
330,구어라조연탄,구어라조연탄제주특별자치도 제주시 서광로32길 28,일반음식점,식육(숯불구이),제주특별자치도 제주시 서광로32길 28,https://pcmap.place.naver.com/restaurant/1967566129/review/visitor#
331,돌코롬마켓,돌코롬마켓제주특별자치도 제주시 동문로4길 14,일반음식점,분식,제주특별자치도 제주시 동문로4길 14,https://pcmap.place.naver.com/restaurant/1160530515/review/visitor#
334,낭뿌리식당,낭뿌리식당제주특별자치도 제주시 수덕9길 82,일반음식점,기타,제주특별자치도 제주시 수덕9길 82,https://pcmap.place.naver.com/restaurant/1005914222/review/visitor#
335,가은해장국,가은해장국제주특별자치도 제주시 성신로1길 21,일반음식점,기타,제주특별자치도 제주시 성신로1길 21,https://pcmap.place.naver.com/restaurant/1161112545/review/visitor#
336,작은집,작은집제주특별자치도 제주시 정존5길 35,일반음식점,한식,제주특별자치도 제주시 정존5길 35,https://pcmap.place.naver.com/restaurant/1528088185/review/visitor#
337,제주한우앤돈본점,제주한우앤돈본점제주특별자치도 제주시 오라로 50,일반음식점,한식,제주특별자치도 제주시 오라로 50,https://pcmap.place.naver.com/restaurant/1047879841/review/visitor#
338,땅스부대찌개한림점,땅스부대찌개한림점제주특별자치도 제주시 한림읍 한림중앙로 40-1,일반음식점,한식,제주특별자치도 제주시 한림읍 한림중앙로 40-1,https://pcmap.place.naver.com/restaurant/1477529791/review/visitor#
339,넝쿨하눌연동,넝쿨하눌연동제주특별자치도 제주시 신대로7길 17,일반음식점,한식,제주특별자치도 제주시 신대로7길 17,https://pcmap.place.naver.com/restaurant/1453068165/review/visitor#
341,아라리옛날삼겹살,아라리옛날삼겹살제주특별자치도 제주시 인다3길 8,일반음식점,식육(숯불구이),제주특별자치도 제주시 인다3길 8,https://pcmap.place.naver.com/restaurant/1716648316/review/visitor#
342,일품순두부터미널점,일품순두부터미널점제주특별자치도 제주시 서광로 167,일반음식점,한식,제주특별자치도 제주시 서광로 167,https://pcmap.place.naver.com/restaurant/1441794274/review/visitor#
344,한일내장탕연북로점,한일내장탕연북로점제주특별자치도 제주시 남광로2길 86,일반음식점,기타,제주특별자치도 제주시 남광로2길 86,https://pcmap.place.naver.com/restaurant/1762759118/review/visitor#
346,피스풀제주,피스풀제주제주특별자치도 제주시 진군3길 22,일반음식점,기타,제주특별자치도 제주시 진군3길 22,https://pcmap.place.naver.com/restaurant/1425465832/review/visitor#
347,미풍해장국봉개점,미풍해장국봉개점제주특별자치도 제주시 번영로 420,일반음식점,한식,제주특별자치도 제주시 번영로 420,https://pcmap.place.naver.com/restaurant/1690553026/review/visitor#
348,시장초밥,시장초밥제주특별자치도 제주시 우령6길 3-17,일반음식점,일식,제주특별자치도 제주시 우령6길 3-17,https://pcmap.place.naver.com/restaurant/1214022913/review/visitor#
349,수목이네,수목이네제주특별자치도 제주시 연오로 6,일반음식점,한식,제주특별자치도 제주시 연오로 6,https://pcmap.place.naver.com/restaurant/1405700095/review/visitor#
350,우도캐리비안,우도캐리비안제주특별자치도 제주시 우도면 우도해안길 876,일반음식점,한식,제주특별자치도 제주시 우도면 우도해안길 876,https://pcmap.place.naver.com/restaurant/1788660711/review/visitor#
351,괸당집도남점,괸당집도남점제주특별자치도 제주시 도남로 26,일반음식점,한식,제주특별자치도 제주시 도남로 26,https://pcmap.place.naver.com/restaurant/1798178752/review/visitor#
352,또온다곱창,또온다곱창제주특별자치도 제주시 은남길 30,일반음식점,기타,제주특별자치도 제주시 은남길 30,https://pcmap.place.naver.com/restaurant/1073290948/review/visitor#
353,광성로255,광성로255제주특별자치도 제주시 애월읍 광성로 255,일반음식점,기타,제주특별자치도 제주시 애월읍 광성로 255,https://pcmap.place.naver.com/restaurant/1845199281/review/visitor#
355,뜨레솥밥,뜨레솥밥제주특별자치도 제주시 애월읍 평화로 2556,일반음식점,기타,제주특별자치도 제주시 애월읍 평화로 2556,https://pcmap.place.naver.com/restaurant/1948999262/review/visitor#
359,금능제면소,금능제면소제주특별자치도 제주시 한림읍 금능길 47,일반음식점,기타,제주특별자치도 제주시 한림읍 금능길 47,https://pcmap.place.naver.com/restaurant/1245704097/review/visitor#
360,스트릿16,스트릿16제주특별자치도 제주시 용두암길 16,일반음식점,기타,제주특별자치도 제주시 용두암길 16,https://pcmap.place.naver.com/restaurant/1677169297/review/visitor#
362,말리가,말리가제주특별자치도 제주시 한림읍 협재로 124,일반음식점,기타,제주특별자치도 제주시 한림읍 협재로 124,https://pcmap.place.naver.com/restaurant/1358848984/review/visitor#
363,전골명가,전골명가제주특별자치도 제주시 남성로 41,일반음식점,기타,제주특별자치도 제주시 남성로 41,https://pcmap.place.naver.com/restaurant/1260820161/review/visitor#
365,부엉이해장국,부엉이해장국제주특별자치도 제주시 구좌읍 세화1길 20-30,일반음식점,한식,제주특별자치도 제주시 구좌읍 세화1길 20-30,https://pcmap.place.naver.com/restaurant/1536480863/review/visitor#
366,감귤달,감귤달제주특별자치도 제주시 구좌읍 평대5길 31-29,일반음식점,기타,제주특별자치도 제주시 구좌읍 평대5길 31-29,https://pcmap.place.naver.com/restaurant/1011976913/review/visitor#
367,주주키친,주주키친제주특별자치도 제주시 조천읍 함덕8길 2,일반음식점,한식,제주특별자치도 제주시 조천읍 함덕8길 2,https://pcmap.place.naver.com/restaurant/1296174702/review/visitor#
368,무한조개야,무한조개야제주특별자치도 제주시 다랑곶2길 4,일반음식점,한식,제주특별자치도 제주시 다랑곶2길 4,https://pcmap.place.naver.com/restaurant/1468938716/review/visitor#
370,명품김치찌개,명품김치찌개제주특별자치도 제주시 한림읍 한림중앙로 75,일반음식점,한식,제주특별자치도 제주시 한림읍 한림중앙로 75,https://pcmap.place.naver.com/restaurant/1404052601/review/visitor#
371,소나이포차,소나이포차제주특별자치도 제주시 애월읍 곽지5길 21,일반음식점,기타,제주특별자치도 제주시 애월읍 곽지5길 21,https://pcmap.place.naver.com/restaurant/1141315878/review/visitor#
373,와봅서,와봅서제주특별자치도 제주시 고마로14길 11,일반음식점,한식,제주특별자치도 제주시 고마로14길 11,https://pcmap.place.naver.com/restaurant/32151200/review/visitor#
375,이졸라베르데,이졸라베르데제주특별자치도 제주시 노형8길 14,일반음식점,경양식,제주특별자치도 제주시 노형8길 14,https://pcmap.place.naver.com/restaurant/1280035408/review/visitor#
376,명륜진사갈비삼화점,명륜진사갈비삼화점제주특별자치도 제주시 화삼로1길 18,일반음식점,식육(숯불구이),제주특별자치도 제주시 화삼로1길 18,https://pcmap.place.naver.com/restaurant/1008683181/review/visitor#
377,사라보쌈족발신제주점,사라보쌈족발신제주점제주특별자치도 제주시 삼무로 72,일반음식점,한식,제주특별자치도 제주시 삼무로 72,https://pcmap.place.naver.com/restaurant/1002741354/review/visitor#
378,평대스낵,평대스낵제주특별자치도 제주시 구좌읍 대수길 7,일반음식점,분식,제주특별자치도 제주시 구좌읍 대수길 7,https://pcmap.place.naver.com/restaurant/71441654/review/visitor#
381,사노라면,사노라면제주특별자치도 제주시 남광로 122,일반음식점,기타,제주특별자치도 제주시 남광로 122,https://pcmap.place.naver.com/restaurant/1940413003/review/visitor#
382,해녀의부엌,해녀의부엌제주특별자치도 제주시 구좌읍 해맞이해안로 2265,일반음식점,한식,제주특별자치도 제주시 구좌읍 해맞이해안로 2265,https://pcmap.place.naver.com/restaurant/1903146029/review/visitor#
383,큰부엌,큰부엌제주특별자치도 제주시 우령8길 42,일반음식점,기타,제주특별자치도 제주시 우령8길 42,https://pcmap.place.naver.com/restaurant/1252752253/review/visitor#
384,봉자네상점,봉자네상점제주특별자치도 제주시 구좌읍 월정7길 26,일반음식점,기타,제주특별자치도 제주시 구좌읍 월정7길 26,https://pcmap.place.naver.com/restaurant/1099917791/review/visitor#
388,연이네,연이네제주특별자치도 제주시 우도면 우도해안길 662-1,일반음식점,한식,제주특별자치도 제주시 우도면 우도해안길 662-1,https://pcmap.place.naver.com/restaurant/1206389982/review/visitor#
391,별세계,별세계제주특별자치도 제주시 한림읍 한림상로 67,일반음식점,경양식,제주특별자치도 제주시 한림읍 한림상로 67,https://pcmap.place.naver.com/restaurant/1608062514/review/visitor#
392,제주플레이그라운드,제주플레이그라운드제주특별자치도 제주시 한림읍 귀덕6길 94,일반음식점,호프/통닭,제주특별자치도 제주시 한림읍 귀덕6길 94,https://pcmap.place.naver.com/restaurant/11836140/review/visitor#
394,탐라곳간,탐라곳간제주특별자치도 제주시 동문로 33,일반음식점,한식,제주특별자치도 제주시 동문로 33,https://pcmap.place.naver.com/restaurant/1753083542/review/visitor#
395,제이학센,제이학센제주특별자치도 제주시 서해안로 232,일반음식점,기타,제주특별자치도 제주시 서해안로 232,https://pcmap.place.naver.com/restaurant/1776527950/review/visitor#
398,미풍해장국한림점,미풍해장국한림점제주특별자치도 제주시 한림읍 한림상로 207,일반음식점,한식,제주특별자치도 제주시 한림읍 한림상로 207,https://pcmap.place.naver.com/restaurant/1293318485/review/visitor#
399,돈내코순두부한림점,돈내코순두부한림점제주특별자치도 제주시 한림읍 한상로 72,일반음식점,한식,제주특별자치도 제주시 한림읍 한상로 72,https://pcmap.place.naver.com/restaurant/1545896995/review/visitor#
401,한솥도시락제주법원점,한솥도시락제주법원점제주특별자치도 제주시 중앙로 323,일반음식점,김밥(도시락),제주특별자치도 제주시 중앙로 323,https://pcmap.place.naver.com/restaurant/1216146436/review/visitor#
402,총각쭈꾸미,총각쭈꾸미제주특별자치도 제주시 사라봉7길 44,일반음식점,한식,제주특별자치도 제주시 사라봉7길 44,https://pcmap.place.naver.com/restaurant/1677370838/review/visitor#
403,봉쟈블루스,봉쟈블루스제주특별자치도 제주시 구좌읍 해맞이해안로 1146-4,일반음식점,기타,제주특별자치도 제주시 구좌읍 해맞이해안로 1146-4,https://pcmap.place.naver.com/restaurant/1561052630/review/visitor#
404,마음에온,마음에온제주특별자치도 제주시 칠성로길 29-1,일반음식점,기타,제주특별자치도 제주시 칠성로길 29-1,https://pcmap.place.naver.com/restaurant/1137456161/review/visitor#
406,칠프로칠백식당아라직영점,칠프로칠백식당아라직영점제주특별자치도 제주시 아란9길 6-5,일반음식점,한식,제주특별자치도 제주시 아란9길 6-5,https://pcmap.place.naver.com/restaurant/1419760488/review/visitor#
408,백년손님,백년손님제주특별자치도 제주시 중앙로 270-1,일반음식점,한식,제주특별자치도 제주시 중앙로 270-1,https://pcmap.place.naver.com/restaurant/1785895474/review/visitor#
409,블레드신산점,블레드신산점제주특별자치도 제주시 신산로8길 40,일반음식점,한식,제주특별자치도 제주시 신산로8길 40,https://pcmap.place.naver.com/restaurant/1747956985/review/visitor#
410,고기다,고기다제주특별자치도 제주시 우정로5길 22,일반음식점,식육(숯불구이),제주특별자치도 제주시 우정로5길 22,https://pcmap.place.naver.com/restaurant/1305938274/review/visitor#
412,여인천하,여인천하제주특별자치도 제주시 신대로16길 43,일반음식점,기타,제주특별자치도 제주시 신대로16길 43,https://pcmap.place.naver.com/restaurant/1786790837/review/visitor#
413,달밤포차,달밤포차제주특별자치도 제주시 고마로 10-1,일반음식점,호프/통닭,제주특별자치도 제주시 고마로 10-1,https://pcmap.place.naver.com/restaurant/1106075199/review/visitor#
414,포구횟집,포구횟집제주특별자치도 제주시 애월읍 가문동길 43,일반음식점,일식,제주특별자치도 제주시 애월읍 가문동길 43,https://pcmap.place.naver.com/restaurant/16876146/review/visitor#
415,전복만찬,전복만찬제주특별자치도 제주시 승천로 3 (이도이동),일반음식점,한식,제주특별자치도 제주시 승천로 3 (이도이동),https://pcmap.place.naver.com/restaurant/16712291/review/visitor#
416,성안식당,성안식당제주특별자치도 제주시 한경면 고산로 24,일반음식점,회집,제주특별자치도 제주시 한경면 고산로 24,https://pcmap.place.naver.com/restaurant/1145604226/review/visitor#
417,키친윤,키친윤제주특별자치도 제주시 정원로 55,일반음식점,경양식,제주특별자치도 제주시 정원로 55,https://pcmap.place.naver.com/restaurant/1494295247/review/visitor#
418,흑돼지촌,흑돼지촌제주특별자치도 제주시 한림읍 한림상로 62,일반음식점,식육(숯불구이),제주특별자치도 제주시 한림읍 한림상로 62,https://pcmap.place.naver.com/restaurant/13196954/review/visitor#
419,신제주치킨하우스,신제주치킨하우스제주특별자치도 제주시 신대로6길 11 (연동,일반음식점,한식,제주특별자치도 제주시 신대로6길 11 (연동,https://pcmap.place.naver.com/restaurant/32161480/review/visitor#
420,연동송림,연동송림제주특별자치도 제주시 신대로14길 34 (연동,일반음식점,한식,제주특별자치도 제주시 신대로14길 34 (연동,https://pcmap.place.naver.com/restaurant/16834734/review/visitor#
422,외도불닭,외도불닭제주특별자치도 제주시 우령2길 29-2 (외도일동),일반음식점,호프/통닭,제주특별자치도 제주시 우령2길 29-2 (외도일동),https://pcmap.place.naver.com/restaurant/16803729/review/visitor#
423,텅용문점,텅용문점제주특별자치도 제주시 용문로 148 (용담이동,일반음식점,호프/통닭,제주특별자치도 제주시 용문로 148 (용담이동,https://pcmap.place.naver.com/restaurant/21760283/review/visitor#
424,솔도토종닭,솔도토종닭제주특별자치도 제주시 애월읍 화전길 271,일반음식점,한식,제주특별자치도 제주시 애월읍 화전길 271,https://pcmap.place.naver.com/restaurant/1160306716/review/visitor#
426,백프로,백프로제주특별자치도 제주시 동광로21길 1,일반음식점,호프/통닭,제주특별자치도 제주시 동광로21길 1,https://pcmap.place.naver.com/restaurant/36394003/review/visitor#
427,막창먹는놈제대점,막창먹는놈제대점제주특별자치도 제주시 산천단동1길 2 (아라일동),일반음식점,한식,제주특별자치도 제주시 산천단동1길 2 (아라일동),https://pcmap.place.naver.com/restaurant/1288223224/review/visitor#
429,이도정어부,이도정어부제주특별자치도 제주시 도공로 24,일반음식점,한식,제주특별자치도 제주시 도공로 24,https://pcmap.place.naver.com/restaurant/37866932/review/visitor#
433,돼지아빠,돼지아빠제주특별자치도 제주시 진군3길 11 (노형동),일반음식점,식육(숯불구이),제주특별자치도 제주시 진군3길 11 (노형동),https://pcmap.place.naver.com/restaurant/1030311367/review/visitor#
437,간장을품은소라게,간장을품은소라게제주특별자치도 제주시 애월읍 하귀미수포길 4,일반음식점,경양식,제주특별자치도 제주시 애월읍 하귀미수포길 4,https://pcmap.place.naver.com/restaurant/1307251244/review/visitor#
439,오조,오조제주특별자치도 제주시 애월읍 하귀9길 34,일반음식점,일식,제주특별자치도 제주시 애월읍 하귀9길 34,https://pcmap.place.naver.com/restaurant/1075457816/review/visitor#
440,전주횟집,전주횟집제주특별자치도 제주시 서해안로 546,일반음식점,횟집,제주특별자치도 제주시 서해안로 546,https://pcmap.place.naver.com/restaurant/16755382/review/visitor#
441,왕원비삼계탕,왕원비삼계탕제주특별자치도 제주시 우정로12길 4 (외도일동,일반음식점,한식,제주특별자치도 제주시 우정로12길 4 (외도일동,https://pcmap.place.naver.com/restaurant/1407208418/review/visitor#
444,마마무말가든,마마무말가든제주특별자치도 제주시 아연로 157,일반음식점,기타,제주특별자치도 제주시 아연로 157,https://pcmap.place.naver.com/restaurant/1902037477/review/visitor#
446,우동사발,우동사발제주특별자치도 제주시 삼무로11길 24 (연동),일반음식점,중국식,제주특별자치도 제주시 삼무로11길 24 (연동),https://pcmap.place.naver.com/restaurant/1245851448/review/visitor#
448,청춘해장국,청춘해장국제주특별자치도 제주시 애월읍 일주서로 6372,일반음식점,한식,제주특별자치도 제주시 애월읍 일주서로 6372,https://pcmap.place.naver.com/restaurant/569686388/review/visitor#
452,래원,래원제주특별자치도 제주시 과원북4길 3 (노형동),일반음식점,중국식,제주특별자치도 제주시 과원북4길 3 (노형동),https://pcmap.place.naver.com/restaurant/16785544/review/visitor#
454,제주노조미,제주노조미제주특별자치도 제주시 국기로2길 2-3,일반음식점,한식,제주특별자치도 제주시 국기로2길 2-3,https://pcmap.place.naver.com/restaurant/1464060205/review/visitor#
457,남문숯불바베큐앤치킨한림점,남문숯불바베큐앤치킨한림점제주특별자치도 제주시 한림읍 한림로12길 1,일반음식점,통닭(치킨),제주특별자치도 제주시 한림읍 한림로12길 1,https://pcmap.place.naver.com/restaurant/38583676/review/visitor#
458,점보파티,점보파티제주특별자치도 제주시 용마서1길 36 (용담삼동),일반음식점,한식,제주특별자치도 제주시 용마서1길 36 (용담삼동),https://pcmap.place.naver.com/restaurant/1275260040/review/visitor#
460,만세본점,만세본점제주특별자치도 제주시 오라로 152 (오라일동),일반음식점,한식,제주특별자치도 제주시 오라로 152 (오라일동),https://pcmap.place.naver.com/restaurant/1136241264/review/visitor#
462,푸라닭한라대점,푸라닭한라대점제주특별자치도 제주시 한라대학로 70 (노형동),일반음식점,호프/통닭,제주특별자치도 제주시 한라대학로 70 (노형동),https://pcmap.place.naver.com/restaurant/1001721605/review/visitor#
463,마라시대,마라시대제주특별자치도 제주시 다랑곶길 26-1,일반음식점,한식,제주특별자치도 제주시 다랑곶길 26-1,https://pcmap.place.naver.com/restaurant/1206384388/review/visitor#
465,연이네식당,연이네식당제주특별자치도 제주시 오현길 4 (이도일동),일반음식점,식육(숯불구이),제주특별자치도 제주시 오현길 4 (이도일동),https://pcmap.place.naver.com/restaurant/1967422467/review/visitor#
469,조마루뼈다귀노형점,조마루뼈다귀노형점제주특별자치도 제주시 수덕로 83 (노형동),일반음식점,탕류(보신용),제주특별자치도 제주시 수덕로 83 (노형동),https://pcmap.place.naver.com/restaurant/16793328/review/visitor#
471,고씨네막창,고씨네막창제주특별자치도 제주시 신성로 88 (도남동),일반음식점,탕류(보신용),제주특별자치도 제주시 신성로 88 (도남동),https://pcmap.place.naver.com/restaurant/16814543/review/visitor#
472,미담,미담제주특별자치도 제주시 선덕로3길 28,일반음식점,식육(숯불구이),제주특별자치도 제주시 선덕로3길 28,https://pcmap.place.naver.com/restaurant/1580798127/review/visitor#
473,신마포갈매기제주일도점,신마포갈매기제주일도점제주특별자치도 제주시 고마로 99 (일도이동),일반음식점,식육(숯불구이),제주특별자치도 제주시 고마로 99 (일도이동),https://pcmap.place.naver.com/restaurant/1359850516/review/visitor#
475,흑돈가,흑돈가제주특별자치도 제주시 한라대학로 11 (노형동),일반음식점,식육(숯불구이),제주특별자치도 제주시 한라대학로 11 (노형동),https://pcmap.place.naver.com/restaurant/11853682/review/visitor#
476,가나안,가나안제주특별자치도 제주시 연화로1길 18 (연동,일반음식점,한식,제주특별자치도 제주시 연화로1길 18 (연동,https://pcmap.place.naver.com/restaurant/32037093/review/visitor#
479,두레촌삼계탕,두레촌삼계탕제주특별자치도 제주시 독짓골2길 5 (도남동,일반음식점,식육(숯불구이),제주특별자치도 제주시 독짓골2길 5 (도남동,https://pcmap.place.naver.com/restaurant/1906585932/review/visitor#
480,신토불이,신토불이제주특별자치도 제주시 중앙로15길 5 (이도일동,일반음식점,한식,제주특별자치도 제주시 중앙로15길 5 (이도일동,https://pcmap.place.naver.com/restaurant/16701254/review/visitor#
481,농민순대국밥,농민순대국밥제주특별자치도 제주시 서사로 64 (삼도일동),일반음식점,한식,제주특별자치도 제주시 서사로 64 (삼도일동),https://pcmap.place.naver.com/restaurant/1695272650/review/visitor#
482,고고짬뽕,고고짬뽕제주특별자치도 제주시 우령2길 29-2,일반음식점,한식,제주특별자치도 제주시 우령2길 29-2,https://pcmap.place.naver.com/restaurant/36438803/review/visitor#
483,고요남,고요남제주특별자치도 제주시 신설로6길 24,일반음식점,호프/통닭,제주특별자치도 제주시 신설로6길 24,https://pcmap.place.naver.com/restaurant/37383789/review/visitor#
484,7번가피자함덕점,7번가피자함덕점제주특별자치도 제주시 조천읍 신북로 508,일반음식점,한식,제주특별자치도 제주시 조천읍 신북로 508,https://pcmap.place.naver.com/restaurant/38728960/review/visitor#
485,벤틀리,벤틀리제주특별자치도 제주시 연동9길 3,일반음식점,호프/통닭,제주특별자치도 제주시 연동9길 3,https://pcmap.place.naver.com/restaurant/1004377220/review/visitor#
487,해녀잠수촌,해녀잠수촌제주특별자치도 제주시 서해안로 498,일반음식점,횟집,제주특별자치도 제주시 서해안로 498,https://pcmap.place.naver.com/restaurant/11712196/review/visitor#
488,노형삼조삼계탕,노형삼조삼계탕제주특별자치도 제주시 다랑곶4길 29 (노형동,일반음식점,호프/통닭,제주특별자치도 제주시 다랑곶4길 29 (노형동,https://pcmap.place.naver.com/restaurant/16781853/review/visitor#
489,각지불,각지불제주특별자치도 제주시 조천읍 남조로 1751,일반음식점,한식,제주특별자치도 제주시 조천읍 남조로 1751,https://pcmap.place.naver.com/restaurant/16888793/review/visitor#
492,터보,터보제주특별자치도 제주시 신광로 82,일반음식점,호프/통닭,제주특별자치도 제주시 신광로 82,https://pcmap.place.naver.com/restaurant/31113801/review/visitor#
495,두다리,두다리제주특별자치도 제주시 남성로 101,일반음식점,호프/통닭,제주특별자치도 제주시 남성로 101,https://pcmap.place.naver.com/restaurant/658567183/review/visitor#
498,달래식당,달래식당제주특별자치도 제주시 한경면 노을해안로 1167,일반음식점,한식,제주특별자치도 제주시 한경면 노을해안로 1167,https://pcmap.place.naver.com/restaurant/1374698080/review/visitor#
502,돌빌레,돌빌레제주특별자치도 제주시 애월읍 구엄4길 48,일반음식점,한식,제주특별자치도 제주시 애월읍 구엄4길 48,https://pcmap.place.naver.com/restaurant/17024864/review/visitor#
507,제주돈담,제주돈담제주특별자치도 제주시 수덕7길 1 (노형동),일반음식점,한식,제주특별자치도 제주시 수덕7길 1 (노형동),https://pcmap.place.naver.com/restaurant/1670059763/review/visitor#
508,이가네일품해장국,이가네일품해장국제주특별자치도 제주시 서문로4길 24 (용담일동,일반음식점,한식,제주특별자치도 제주시 서문로4길 24 (용담일동,https://pcmap.place.naver.com/restaurant/16743821/review/visitor#
509,도두대경,도두대경제주특별자치도 제주시 서해안로 272,일반음식점,한식,제주특별자치도 제주시 서해안로 272,https://pcmap.place.naver.com/restaurant/16810698/review/visitor#
510,노형엔횟집,노형엔횟집제주특별자치도 제주시 다랑곶4길 30 (노형동),일반음식점,식육(숯불구이),제주특별자치도 제주시 다랑곶4길 30 (노형동),https://pcmap.place.naver.com/restaurant/1104379274/review/visitor#
511,화선식당,화선식당제주특별자치도 제주시 한림읍 강구로 1,일반음식점,한식,제주특별자치도 제주시 한림읍 강구로 1,https://pcmap.place.naver.com/restaurant/16860219/review/visitor#
512,차이,차이제주특별자치도 제주시 광양13길 12 (이도이동),일반음식점,중국식,제주특별자치도 제주시 광양13길 12 (이도이동),https://pcmap.place.naver.com/restaurant/16709436/review/visitor#
514,명산꿩농장가든,명산꿩농장가든제주특별자치도 제주시 한림읍 명상로 8-3,일반음식점,한식,제주특별자치도 제주시 한림읍 명상로 8-3,https://pcmap.place.naver.com/restaurant/36218330/review/visitor#
516,해왕성반점본점,해왕성반점본점제주특별자치도 제주시 우령안1길 26 (외도일동),일반음식점,중국식,제주특별자치도 제주시 우령안1길 26 (외도일동),https://pcmap.place.naver.com/restaurant/16804739/review/visitor#
519,칠이보물섬,칠이보물섬제주특별자치도 제주시 도남로 39 (도남동),일반음식점,한식,제주특별자치도 제주시 도남로 39 (도남동),https://pcmap.place.naver.com/restaurant/32160586/review/visitor#
520,수일통닭남녕점,수일통닭남녕점제주특별자치도 제주시 원노형로 3 (노형동),일반음식점,통닭(치킨),제주특별자치도 제주시 원노형로 3 (노형동),https://pcmap.place.naver.com/restaurant/32157839/review/visitor#
524,누나네,누나네제주특별자치도 제주시 진군2길 24 (노형동),일반음식점,한식,제주특별자치도 제주시 진군2길 24 (노형동),https://pcmap.place.naver.com/restaurant/19652864/review/visitor#
525,중식앤포차사계,중식앤포차사계제주특별자치도 제주시 한라대학로 68,일반음식점,중국식,제주특별자치도 제주시 한라대학로 68,https://pcmap.place.naver.com/restaurant/1143277932/review/visitor#
526,사광,사광제주특별자치도 제주시 과원북4길 86 (연동,일반음식점,한식,제주특별자치도 제주시 과원북4길 86 (연동,https://pcmap.place.naver.com/restaurant/34840784/review/visitor#
527,플러스투,플러스투제주특별자치도 제주시 광양9길 49,일반음식점,호프/통닭,제주특별자치도 제주시 광양9길 49,https://pcmap.place.naver.com/restaurant/16710989/review/visitor#
529,돈구어,돈구어제주특별자치도 제주시 구좌읍 세화1길 15,일반음식점,한식,제주특별자치도 제주시 구좌읍 세화1길 15,https://pcmap.place.naver.com/restaurant/34621576/review/visitor#
530,보보세자매김밥,보보세자매김밥제주특별자치도 제주시 한경면 고산로 4,일반음식점,중국식,제주특별자치도 제주시 한경면 고산로 4,https://pcmap.place.naver.com/restaurant/1560764489/review/visitor#
531,일이삼,일이삼제주특별자치도 제주시 신성로 57 (도남동),일반음식점,탕류(보신용),제주특별자치도 제주시 신성로 57 (도남동),https://pcmap.place.naver.com/restaurant/16814109/review/visitor#
533,대봉정,대봉정제주특별자치도 제주시 다랑곶7길 18,일반음식점,한식,제주특별자치도 제주시 다랑곶7길 18,https://pcmap.place.naver.com/restaurant/36300435/review/visitor#
534,태화,태화제주특별자치도 제주시 고마로11길 11,일반음식점,한식,제주특별자치도 제주시 고마로11길 11,https://pcmap.place.naver.com/restaurant/37201161/review/visitor#
540,또올래,또올래제주특별자치도 제주시 삼무로3길 14 (연동,일반음식점,한식,제주특별자치도 제주시 삼무로3길 14 (연동,https://pcmap.place.naver.com/restaurant/20279996/review/visitor#
